node_id,lat,lon
0,36.1885119,-115.3066744
1,36.1473742,-115.1554703
2,36.1758388,-115.291694
3,36.1756972,-115.2900975
4,36.1760666,-115.2915012
5,36.1759692,-115.2907686
6,36.175845,-115.292456
7,36.1747271,-115.2907699
8,36.1757861,-115.2932927
9,36.1743916,-115.2907443
10,36.1757832,-115.2937185
11,36.1750611,-115.2906976
12,36.1419351,-115.1759909
13,36.1972333,-115.2404899
14,36.2612868,-115.2547133
15,36.1578582,-115.2834778
16,36.1585566,-115.2816019
17,36.1585349,-115.2809077
18,36.2518396,-115.245502
19,36.1690347,-115.2931492
20,36.169095,-115.2912844
21,36.1665366,-115.285455
22,36.1671869,-115.2855372
23,36.1666666,-115.2869763
24,36.1673267,-115.2868549
25,36.1672746,-115.2861661
26,36.1669579,-115.2873241
27,36.1665645,-115.2862332
28,36.1609416,-115.3335456
29,36.1446156,-115.2669948
30,36.1618309,-115.2876635
31,36.1673758,-115.1485196
32,36.1553547,-115.1591904
33,36.1728003,-115.2855015
34,36.1876783,-115.193302
35,36.1523983,-115.1536485
36,36.1712841,-115.2850632
37,36.2267591,-115.2196211
38,36.1691295,-115.2862802
39,36.1680988,-115.2853239
40,36.1682362,-115.2865752
41,36.1677988,-115.2860543
42,36.1590949,-115.0944812
43,36.2459757,-115.2403803
44,36.2099785,-115.2446833
45,36.1596318,-115.2811326
46,36.1581531,-115.2484175
47,36.158775,-115.2745906
48,36.158778,-115.273858
49,36.1586545,-115.2749499
50,36.1582274,-115.2739556
51,36.1572696,-115.273923
52,36.1579841,-115.2748861
53,36.1576787,-115.2743239
54,36.1575857,-115.27485
55,36.1573185,-115.2748421
56,36.1582338,-115.2734094
57,36.157274,-115.2743751
58,36.2907369,-115.3159395
59,36.1593851,-115.27614
60,36.1593747,-115.2758443
61,36.1594069,-115.2766594
62,36.1596621,-115.2760936
63,36.1598582,-115.2766714
64,36.1601023,-115.2760063
65,36.1600247,-115.2762588
66,36.1603112,-115.276533
67,36.1603423,-115.2760081
68,36.1605954,-115.2760873
69,36.1605711,-115.2764496
70,36.1608471,-115.2761095
71,36.1608286,-115.2764485
72,36.1612516,-115.2758612
73,36.1612607,-115.2764131
74,36.1615199,-115.275866
75,36.1615118,-115.2763704
76,36.1614743,-115.2766827
77,36.161781,-115.2763822
78,36.1617698,-115.275857
79,36.1620447,-115.275861
80,36.16205,-115.2763681
81,36.1620487,-115.2766566
82,36.1624742,-115.2766541
83,36.1624792,-115.2761239
