node_id,lat,lon,index
251,39.477233,-0.3947547,1
252,39.4771776,-0.394872,1
253,39.4771204,-0.394998,1
254,39.4784049,-0.3921672,1
255,39.4766932,-0.396065,1
256,39.4765227,-0.3964588,1
257,39.4770387,-0.3949619,1
258,39.4770098,-0.3949531,1
259,39.4771555,-0.3946389,1
260,39.4764605,-0.3961693,1
261,39.476717,-0.3956045,1
262,39.4764671,-0.3964338,1
263,39.476441,-0.3964477,1
264,39.4782905,-0.3924079,1
265,39.4855307,-0.3639556,1
266,39.4773749,-0.3920052,1
267,39.4771803,-0.3942752,1
268,39.4771883,-0.3942591,1
269,39.4766974,-0.3947831,1
270,39.4763197,-0.3944975,1
271,39.4759938,-0.3952188,1
272,39.4763718,-0.3955054,1
273,39.476156,-0.395463,1
274,39.4757372,-0.3950432,1
275,39.4760737,-0.3942918,1
276,39.4776505,-0.39223,1
277,39.477788,-0.3925345,1
278,39.4816063,-0.4007935,1
279,39.4797046,-0.3882905,1
280,39.4731992,-0.379763,1
281,39.4788982,-0.3917021,1
282,39.4789127,-0.3916843,1
283,39.4785348,-0.3937171,1
284,39.4785874,-0.3935964,1
285,39.4785305,-0.3935548,1
286,39.4784779,-0.3936755,1
287,39.4782881,-0.3937264,1
288,39.4784709,-0.3933046,1
289,39.4787472,-0.3935016,1
290,39.4784874,-0.3933164,1
291,39.4754809,-0.3957789,1
292,39.4763443,-0.3964369,1
293,39.4767934,-0.3947949,1
294,39.4764955,-0.3964183,1
295,39.4765102,-0.3964325,1
296,39.4754511,-0.3957935,1
297,39.4755895,-0.3958948,1
298,39.4748011,-0.3971447,1
299,39.4749577,-0.3995215,1
300,39.4764728,-0.3944832,1
301,39.4765092,-0.3943979,1
302,39.4765473,-0.3944252,1
303,39.4765321,-0.3944609,1
304,39.476557,-0.3944788,1
305,39.4765358,-0.3945284,1
306,39.4766256,-0.3945979,1
307,39.4765637,-0.3945536,1
308,39.476584,-0.394506,1
309,39.4766081,-0.3945233,1
310,39.4766268,-0.3944793,1
311,39.4766646,-0.3945064,1
312,39.4765576,-0.394284,1
313,39.4765209,-0.3943691,1
314,39.4765589,-0.3943966,1
315,39.4765742,-0.394361,1
316,39.4765991,-0.394379,1
317,39.4766205,-0.3943296,1
318,39.4767134,-0.3943918,1
319,39.4766517,-0.394347,1
320,39.4766312,-0.3943944,1
321,39.4766552,-0.3944118,1
322,39.4748505,-0.3958789,1
323,39.474838,-0.3957863,1
324,39.4761276,-0.3935021,1
325,39.4761421,-0.3934385,1
326,39.47611,-0.3931361,1
327,39.4761445,-0.393152,1
328,39.4761809,-0.3931503,1
329,39.4762126,-0.3931394,1
330,39.4761583,-0.3933274,1
331,39.4761677,-0.3932904,1
332,39.4763747,-0.392942,1
333,39.4763967,-0.3929064,1
334,39.4762795,-0.3933408,1
335,39.4762256,-0.3933006,1
336,39.4769671,-0.3915806,1
337,39.4770253,-0.3914685,1
338,39.4762958,-0.3959069,1
339,39.4757018,-0.3954645,1
340,39.4756723,-0.3954215,1
341,39.4756576,-0.3953738,1
342,39.47566,-0.3953149,1
343,39.4756748,-0.3952671,1
344,39.4757043,-0.3952257,1
345,39.4757313,-0.3952066,1
346,39.4757645,-0.3952002,1
347,39.4758038,-0.3952066,1
348,39.4758345,-0.3952257,1
349,39.4764088,-0.3956545,1
350,39.4762842,-0.3958722,1
351,39.4760948,-0.3957291,1
352,39.4757892,-0.3955003,1
353,39.4759789,-0.3956436,1
354,39.4760765,-0.395429,1
355,39.4758883,-0.3952872,1
356,39.475848,-0.3953773,1
357,39.475859,-0.3953982,1
358,39.4758578,-0.3954208,1
359,39.4762938,-0.395989,1
360,39.476465,-0.3961164,1
361,39.4766174,-0.3957731,1
362,39.4764422,-0.3956406,1
363,39.4767627,-0.3948018,1
364,39.4767084,-0.3947618,1
365,39.4762413,-0.3954067,1
366,39.4762067,-0.3954829,1
367,39.475281,-0.3955696,1
368,39.4752258,-0.3955277,1
369,39.4755385,-0.3948368,1
370,39.4755935,-0.3948786,1
371,39.4756295,-0.3945733,1
372,39.4757267,-0.394391,1
373,39.4757593,-0.3943306,1
374,39.4758003,-0.3942457,1
375,39.4762512,-0.3933197,1
376,39.4761319,-0.3930518,1
377,39.4761439,-0.3930481,1
378,39.4762033,-0.39303,1
379,39.4762128,-0.3930293,1
380,39.4763451,-0.3932503,1
381,39.4765744,-0.3959754,1
382,39.4767623,-0.3956522,1
383,39.4763293,-0.3965429,1
384,39.476713,-0.3956892,1
385,39.4767258,-0.3956605,1
386,39.4767338,-0.3956501,1
387,39.4767412,-0.395651,1
388,39.4761207,-0.3970839,1
389,39.4762024,-0.3968555,1
390,39.4766232,-0.3946636,1
391,39.4767495,-0.394387,1
392,39.4765542,-0.3942367,1
393,39.4764295,-0.3945164,1
394,39.4770023,-0.3949027,1
395,39.4771075,-0.3946668,1
396,39.477013,-0.394596,1
397,39.4769547,-0.3945508,1
398,39.4762343,-0.3943385,1
399,39.4763388,-0.3940945,1
400,39.4761728,-0.3942952,1
401,39.4760966,-0.394237,1
402,39.4762842,-0.3940512,1
403,39.4755254,-0.3954434,1
404,39.4760437,-0.3942726,1
405,39.4770249,-0.3920938,1
406,39.4772379,-0.3916222,1
407,39.4762028,-0.3939175,1
408,39.4761782,-0.3939717,1
409,39.4761762,-0.3939321,1
410,39.476514,-0.3941714,1
411,39.4768224,-0.3944054,1
412,39.4762755,-0.3944406,1
413,39.476328,-0.3944788,1
414,39.4761264,-0.3953191,1
415,39.4760928,-0.3953931,1
416,39.4759074,-0.3952526,1
417,39.4771298,-0.3950303,1
418,39.4770514,-0.3950066,1
419,39.4772555,-0.3947428,1
420,39.477199,-0.3946692,1
421,39.4770764,-0.3949452,1
422,39.4771134,-0.3949648,1
423,39.4772072,-0.3947645,1
424,39.4771753,-0.3947281,1
425,39.4768078,-0.3955297,1
426,39.4768033,-0.3955539,1
427,39.4768033,-0.3955975,1
428,39.4768078,-0.3956586,1
429,39.4765886,-0.3961857,1
430,39.476612,-0.396201,1
431,39.4744672,-0.3993226,1
432,39.4755786,-0.3954359,1
433,39.4755851,-0.3953941,1
434,39.4755972,-0.3953566,1
435,39.475441,-0.395439,1
436,39.4754475,-0.3954181,1
437,39.4755258,-0.395244,1
438,39.4754983,-0.395224,1
439,39.475575,-0.3950488,1
440,39.475591,-0.395013,1
441,39.4755567,-0.3951618,1
442,39.4756636,-0.3949241,1
443,39.4755761,-0.3952571,1
444,39.4755177,-0.395213,1
445,39.4756705,-0.3948773,1
446,39.4757285,-0.3949208,1
447,39.4757086,-0.3949059,1
448,39.4755554,-0.3952415,1
449,39.475595,-0.395043,1
450,39.4755671,-0.3950228,1
451,39.4755445,-0.395154,1
452,39.475589,-0.3950564,1
453,39.4756036,-0.3950243,1
454,39.4756534,-0.3949149,1
455,39.4756883,-0.3948747,1
456,39.4756621,-0.394854,1
457,39.4760076,-0.3940813,1
458,39.4762575,-0.3935427,1
459,39.4762649,-0.3935498,1
460,39.4762857,-0.3935491,1
461,39.4761947,-0.3937612,1
462,39.4760859,-0.3939995,1
463,39.4758896,-0.394441,1
464,39.4763718,-0.3933544,1
465,39.4762753,-0.3935546,1
466,39.4762743,-0.3935286,1
467,39.4764311,-0.3931724,1
468,39.4763647,-0.3932842,1
469,39.4763796,-0.3932511,1
470,39.4764317,-0.3931353,1
471,39.4763612,-0.3932547,1
472,39.4763792,-0.3932679,1
473,39.4764306,-0.3931506,1
474,39.4765037,-0.3932083,1
475,39.4763846,-0.3932556,1
476,39.4764245,-0.3931646,1
477,39.4762687,-0.3935396,1
478,39.4762756,-0.3935419,1
479,39.4762637,-0.3935343,1
480,39.4777244,-0.3919953,1
481,39.4668549,-0.362317,1
482,39.4665358,-0.3621758,1
483,39.4756811,-0.3950916,1
484,39.4757097,-0.395027,1
485,39.4756723,-0.3950449,1
486,39.4758979,-0.3952114,1
487,39.4757066,-0.3950703,1
488,39.4757317,-0.3950562,1
489,39.4758822,-0.3951706,1
490,39.4762286,-0.394407,1
491,39.4764288,-0.3956099,1
492,39.4766408,-0.3957724,1
493,39.4767992,-0.3948278,1
494,39.4769801,-0.3949563,1
495,39.4799281,-0.3847644,1
496,39.4744688,-0.4018402,1
497,39.4744273,-0.4018631,1
498,39.477073,-0.3690496,1
499,39.477066,-0.3689932,1
