node_id,lat,lon,index
0,39.4964636,-0.4055075,0
1,39.4968592,-0.4122223,0
2,39.4970964,-0.412904,0
3,39.4965342,-0.4089971,1
4,39.4927249,-0.4088878,1
5,39.492525,-0.4088144,1
6,39.4961875,-0.411953,1
7,39.4962054,-0.4123624,1
8,39.4962517,-0.4126414,1
9,39.4963132,-0.4128761,1
10,39.4963864,-0.4130411,1
11,39.4965272,-0.4132772,1
12,39.4966494,-0.4133969,1
13,39.4972513,-0.413423,1
14,39.4975358,-0.4132332,1
15,39.4976818,-0.4130057,1
16,39.4881123,-0.4045578,1
17,39.4880209,-0.4048777,1
18,39.4969891,-0.4134495,1
19,39.4968278,-0.4134588,1
20,39.4958987,-0.4128417,1
21,39.4973927,-0.418245,1
22,39.4965554,-0.4215085,1
23,39.4974991,-0.4175296,1
24,39.4974638,-0.4168631,1
25,39.497427,-0.4161482,1
26,39.4973983,-0.415395,1
27,39.4973849,-0.4146714,1
28,39.4973298,-0.4042966,1
29,39.4950959,-0.402952,1
30,39.4967776,-0.4080781,1
31,39.4987689,-0.40409,1
32,39.4987159,-0.4042509,1
33,39.4968548,-0.4136947,1
34,39.4968541,-0.4138482,1
35,39.4969024,-0.4135541,1
36,39.4968539,-0.4108532,1
37,39.4968923,-0.4139731,1
38,39.4961956,-0.4116836,1
39,39.4971109,-0.4141501,1
40,39.4970441,-0.4141308,1
41,39.4972456,-0.4141267,1
42,39.49743,-0.413721,1
43,39.4974226,-0.4138722,1
44,39.4986067,-0.4063375,1
45,39.498408,-0.4063842,1
46,39.4969078,-0.4142804,1
47,39.4968926,-0.4141267,1
48,39.4966239,-0.4263975,1
49,39.4974121,-0.4186917,1
50,39.4965662,-0.4223769,1
51,39.4966975,-0.4194372,1
52,39.4969305,-0.4144429,1
53,39.5012176,-0.4113065,1
54,39.4787153,-0.365609,1
55,39.4780094,-0.366126,1
56,39.4599088,-0.3320475,1
57,39.4897427,-0.3988417,1
58,39.4765453,-0.3334721,1
59,39.49802,-0.4088209,1
60,39.496288,-0.4140261,1
61,39.4963964,-0.4137976,1
62,39.4978634,-0.4133989,1
63,39.4977264,-0.4075107,1
64,39.4977108,-0.4002352,1
65,39.4858745,-0.4166654,1
66,39.4883587,-0.4086484,1
67,39.5023754,-0.4151126,1
68,39.4998437,-0.4008449,1
69,39.4963664,-0.4176146,1
70,39.4957993,-0.4232123,1
71,39.4962692,-0.4169629,1
72,39.4998556,-0.4120894,1
73,39.4965647,-0.4193555,1
74,39.4962774,-0.4157371,1
75,39.496501,-0.4194332,1
76,39.4960887,-0.4219197,1
77,39.496383,-0.4184273,1
78,39.4963768,-0.4158417,1
79,39.4970503,-0.4120502,1
80,39.4962298,-0.4147339,1
81,39.4967862,-0.4143666,1
82,39.4953315,-0.4241242,1
83,39.4947081,-0.4249211,1
84,39.4961797,-0.4203587,1
85,39.4963826,-0.4156863,1
86,39.4997459,-0.4122074,1
87,39.4960332,-0.4223139,1
88,39.4964451,-0.4175825,1
89,39.4962774,-0.4156432,1
90,39.4956147,-0.4226386,1
91,39.4974154,-0.4142593,1
92,39.4963043,-0.4172552,1
93,39.4962754,-0.4171131,1
94,39.4973078,-0.4142754,1
95,39.4962422,-0.4146213,1
96,39.4962381,-0.4171318,1
97,39.4951197,-0.4264736,1
98,39.4962319,-0.4161287,1
99,39.4967634,-0.4128243,1
100,39.4963437,-0.4194224,1
101,39.4996741,-0.3566106,1
102,39.5016077,-0.3562391,1
103,39.4975348,-0.4185336,1
104,39.4975376,-0.4185515,1
105,39.4977205,-0.4159899,1
106,39.4977275,-0.4159171,1
107,39.4978415,-0.416013,1
108,39.4978474,-0.4160088,1
109,39.4978539,-0.4159388,1
110,39.4978593,-0.4160053,1
111,39.4978604,-0.4159472,1
112,39.4978679,-0.4159962,1
113,39.4978685,-0.4159563,1
114,39.4813104,-0.3717438,1
115,39.4814487,-0.3712787,1
116,39.4968893,-0.4138089,1
117,39.4968927,-0.4136999,1
118,39.4969137,-0.4139134,1
119,39.4969234,-0.4135983,1
120,39.4969633,-0.4140017,1
121,39.4969782,-0.4135153,1
122,39.497196,-0.4140875,1
123,39.4970509,-0.4134603,1
124,39.4972725,-0.4140474,1
125,39.4971336,-0.4134392,1
