node_id,lat,lon,index
0,39.4305112,-0.3936591,0
1,39.4305267,-0.3937637,0
2,39.4305461,-0.3938835,0
3,39.4305876,-0.3940899,0
4,39.4306018,-0.3941842,0
5,39.4306166,-0.3942819,0
6,39.4306318,-0.3943796,0
7,39.430647,-0.3944825,0
8,39.4352071,-0.3897069,1
9,39.4338185,-0.394351,1
10,39.4335433,-0.393202,1
11,39.4321875,-0.393741,1
12,39.42707,-0.3926615,1
13,39.42725,-0.3949231,1
14,39.4278486,-0.3957727,1
15,39.4280307,-0.3970676,1
16,39.4330274,-0.4010116,1
17,39.4764841,-0.3676624,1
18,39.4353448,-0.3908107,1
19,39.4314547,-0.3939582,1
20,39.4336008,-0.3892038,1
21,39.4361721,-0.3905371,1
22,39.4354222,-0.3906929,1
23,39.4334852,-0.3930768,1
24,39.4367603,-0.3938949,1
25,39.4336095,-0.3931546,1
26,39.4323174,-0.3935531,1
27,39.4318586,-0.3937354,1
28,39.4339492,-0.3941122,1
29,39.4314246,-0.3975177,1
30,39.4303149,-0.3949869,1
31,39.4337464,-0.3976413,1
32,39.4303438,-0.3949085,1
33,39.4304764,-0.395081,1
34,39.4318138,-0.3989827,1
35,39.4341908,-0.3967969,1
36,39.4342147,-0.3967052,1
37,39.4318303,-0.3990285,1
38,39.4304155,-0.3951194,1
39,39.4313631,-0.3974955,1
40,39.4305039,-0.3950017,1
41,39.4322625,-0.3991829,1
42,39.4329721,-0.3992172,1
43,39.4303711,-0.3948848,1
44,39.4333096,-0.3977155,1
45,39.43037,-0.3951207,1
46,39.430525,-0.3949647,1
47,39.4303319,-0.3950678,1
48,39.4314811,-0.3975945,1
49,39.4310137,-0.397431,1
50,39.4304031,-0.3948747,1
51,39.4304474,-0.3951092,1
52,39.4304841,-0.3949218,1
53,39.430466,-0.3951519,1
54,39.4339401,-0.398663,1
55,39.4337767,-0.3977001,1
56,39.4323512,-0.400078,1
57,39.4326616,-0.4004091,1
58,39.4303828,-0.3951147,1
59,39.4302956,-0.3951102,1
60,39.430271,-0.3951454,1
61,39.4302686,-0.395236,1
62,39.430435,-0.3959147,1
63,39.4299554,-0.3938913,1
64,39.4299775,-0.393979,1
65,39.4301311,-0.3946388,1
66,39.4301612,-0.3947764,1
67,39.430189,-0.3948356,1
68,39.4302307,-0.3948884,1
69,39.4282329,-0.3987619,1
70,39.4284872,-0.3986078,1
71,39.4284006,-0.3978139,1
72,39.4284746,-0.3976696,1
73,39.4284746,-0.3975721,1
74,39.4284981,-0.3974257,1
75,39.4280888,-0.3970899,1
76,39.4278533,-0.3970289,1
77,39.4277308,-0.395791,1
78,39.4297705,-0.3927938,1
79,39.4298935,-0.3930202,1
80,39.4304978,-0.3927747,1
81,39.4303263,-0.3926026,1
82,39.4324744,-0.394649,1
83,39.432201,-0.3947599,1
84,39.4293506,-0.4008888,1
85,39.4293216,-0.401381,1
86,39.4304306,-0.3964145,1
87,39.4303404,-0.3964895,1
88,39.4301817,-0.396547,1
89,39.4298303,-0.3966905,1
90,39.4295487,-0.3967745,1
91,39.4293269,-0.3968076,1
92,39.4291358,-0.3968651,1
93,39.4289481,-0.39696,1
94,39.4287416,-0.3971257,1
95,39.4285693,-0.3972693,1
96,39.4285113,-0.3973621,1
97,39.4293967,-0.3967972,1
98,39.4295541,-0.3977629,1
99,39.4295848,-0.3979109,1
100,39.4299007,-0.3966617,1
101,39.4298151,-0.3965811,1
102,39.4296257,-0.3965104,1
103,39.4293544,-0.3964353,1
104,39.4293203,-0.3963027,1
105,39.4292862,-0.3961172,1
106,39.4292503,-0.3961238,1
107,39.4334491,-0.3952947,1
108,39.4332847,-0.395303,1
109,39.4324298,-0.3956076,1
110,39.4318941,-0.3956061,1
111,39.4317626,-0.3956355,1
112,39.4315724,-0.395685,1
113,39.4311546,-0.3957055,1
114,39.4308095,-0.3962842,1
115,39.4307773,-0.396297,1
116,39.4311618,-0.3958396,1
117,39.4311958,-0.3957434,1
118,39.4315612,-0.395729,1
119,39.431749,-0.3955928,1
120,39.4315708,-0.394862,1
121,39.4314153,-0.39491,1
122,39.4315923,-0.3956361,1
123,39.431487,-0.3954466,1
124,39.4314613,-0.3955077,1
125,39.4314037,-0.3954677,1
126,39.4313288,-0.3951586,1
127,39.4313882,-0.395017,1
128,39.4314101,-0.3956489,1
129,39.4313771,-0.3955196,1
130,39.4312717,-0.395449,1
131,39.4313206,-0.3956489,1
132,39.4312478,-0.3949799,1
133,39.4311686,-0.3950077,1
134,39.4312497,-0.3953482,1
135,39.431356,-0.3954255,1
136,39.431052,-0.395056,1
137,39.4311322,-0.3950246,1
138,39.4311592,-0.3951308,1
139,39.4311341,-0.3951912,1
140,39.4311452,-0.3952552,1
141,39.431093,-0.3952214,1
142,39.4311005,-0.3952552,1
143,39.4311536,-0.3952902,1
144,39.4311807,-0.395411,1
145,39.4312357,-0.3954496,1
146,39.4312814,-0.3956525,1
147,39.4311993,-0.395661,1
148,39.4309956,-0.3951446,1
149,39.4310377,-0.3951737,1
150,39.4311592,-0.3956658,1
151,39.4311072,-0.3956744,1
152,39.4309819,-0.3952641,1
153,39.4310077,-0.3951965,1
154,39.4319213,-0.3950317,1
155,39.4319581,-0.3950163,1
156,39.4320435,-0.3953637,1
157,39.4319995,-0.3954801,1
158,39.4319285,-0.3951754,1
159,39.4319431,-0.3951346,1
160,39.4317344,-0.3950975,1
161,39.4316743,-0.3951191,1
162,39.4317832,-0.3955883,1
163,39.431822,-0.3955798,1
164,39.4317868,-0.3954477,1
165,39.431806,-0.3954053,1
166,39.4318523,-0.3950535,1
167,39.4317754,-0.3950822,1
168,39.4318073,-0.3952166,1
169,39.4318842,-0.3951856,1
170,39.4319748,-0.395559,1
171,39.431891,-0.3955696,1
172,39.4318703,-0.3954872,1
173,39.4319493,-0.3954572,1
174,39.4319432,-0.3954297,1
175,39.4318649,-0.395461,1
176,39.4318126,-0.3952449,1
177,39.4318906,-0.3952131,1
178,39.4320158,-0.3948362,1
179,39.4317953,-0.3939056,1
180,39.4315245,-0.3940045,1
181,39.4317467,-0.3949463,1
182,39.4329334,-0.3944718,1
183,39.4327055,-0.3935351,1
184,39.4324336,-0.3936432,1
185,39.4326602,-0.3945685,1
186,39.4329688,-0.3946118,1
187,39.4327015,-0.3947161,1
188,39.4536124,-0.3919771,1
189,39.4314472,-0.3973729,1
190,39.4311021,-0.3973769,1
191,39.430854,-0.3963084,1
192,39.4310894,-0.3958873,1
193,39.4308248,-0.3961916,1
194,39.4310556,-0.3957886,1
195,39.4308541,-0.3950913,1
196,39.4305833,-0.3951883,1
197,39.4312678,-0.3961351,1
198,39.4312137,-0.3959147,1
199,39.4315375,-0.3958301,1
200,39.4315858,-0.3960633,1
201,39.4313359,-0.3964218,1
202,39.4312791,-0.3961834,1
203,39.431595,-0.3961021,1
204,39.4316402,-0.3963397,1
205,39.4313996,-0.3966982,1
206,39.4313428,-0.3964598,1
207,39.4316474,-0.3963926,1
208,39.4316904,-0.3966239,1
209,39.4314665,-0.3969839,1
210,39.4317417,-0.3969159,1
211,39.4324966,-0.3965715,1
212,39.4322854,-0.3966067,1
213,39.4322508,-0.39662,1
214,39.4321333,-0.3966386,1
215,39.4321004,-0.3966427,1
216,39.4319276,-0.3957472,1
217,39.4318199,-0.3957727,1
218,39.4319828,-0.3966613,1
219,39.4319595,-0.3966667,1
220,39.4317845,-0.3957777,1
221,39.4325444,-0.3968414,1
222,39.4334626,-0.3961314,1
223,39.4334287,-0.3958767,1
224,39.433399,-0.3956659,1
225,39.4333953,-0.3956204,1
226,39.4333616,-0.3953815,1
227,39.4338731,-0.3953418,1
228,39.4357704,-0.3950491,1
229,39.4673139,-0.3998878,1
230,39.4673268,-0.3999381,1
231,39.4310339,-0.3957136,1
232,39.4315341,-0.3956411,1
233,39.4321266,-0.3955609,1
234,39.4323525,-0.3955698,1
235,39.432426,-0.3955702,1
236,39.4334524,-0.3957663,1
237,39.4333976,-0.3953286,1
238,39.4328593,-0.3955255,1
239,39.4328526,-0.3955041,1
240,39.4326943,-0.3955661,1
241,39.4326912,-0.3955924,1
242,39.4326369,-0.3956134,1
243,39.432626,-0.3955952,1
244,39.4324228,-0.395649,1
245,39.4323689,-0.3956658,1
246,39.4683065,-0.3965587,1
247,39.46828,-0.3963718,1
248,39.4319934,-0.3950025,1
249,39.431637,-0.3951335,1
250,39.4310846,-0.3956843,1
251,39.4309122,-0.3951142,1
252,39.4313646,-0.3949304,1
253,39.4322949,-0.3950053,1
254,39.4323447,-0.3952084,1
255,39.4323855,-0.3951295,1
256,39.4323552,-0.3949821,1
257,39.4327167,-0.395041,1
258,39.4326668,-0.3951294,1
259,39.4327215,-0.3953974,1
260,39.4318329,-0.3975386,1
261,39.4316844,-0.3973725,1
262,39.4316679,-0.3973005,1
263,39.4314704,-0.3974022,1
264,39.4310937,-0.3958076,1
265,39.4329217,-0.3986849,1
266,39.431611,-0.3957175,1
267,39.43264,-0.3970354,1
268,39.4326719,-0.3962323,1
269,39.4326663,-0.3962106,1
270,39.4325342,-0.3962577,1
271,39.4329666,-0.3954862,1
272,39.4329744,-0.3955185,1
273,39.4298442,-0.3929131,1
274,39.4305332,-0.3927276,1
275,39.4305176,-0.3954597,1
276,39.430469,-0.3953201,1
277,39.4304324,-0.3952442,1
278,39.4303312,-0.3950983,1
279,39.4302642,-0.3951872,1
280,39.4303316,-0.3949279,1
281,39.4303191,-0.3949206,1
282,39.430497,-0.3950433,1
283,39.430504,-0.3950526,1
284,39.4304667,-0.3951179,1
285,39.4304813,-0.3952247,1
286,39.430529,-0.3953722,1
287,39.4305516,-0.3954696,1
