node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
129734881,36.2803496,-115.2614229,6450,89131,Sky Pointe Drive,,,,,,,,,5.92E-07
129735885,36.1974692,-115.2587731,7530,89128,West Lake Mead Blvd.,,,,,,,,,5.57E-07
129736328,36.1459974,-115.2048188,4610,89102,West Sahara Avenue,,,,,,,,,1.18E-06
130585543,36.1688239,-115.1571522,,,,,16,,,,,,,1.32E-06
130585555,36.1678322,-115.1561689,,,,,10,,,,,,,1.33E-06
130585557,36.1675365,-115.1577681,,,,,14,,,,,,,1.03E-06
130585560,36.1651449,-115.1426154,,,,,,,,,,,,5.95E-07
130590860,36.1724315,-115.1394126,400,89101,Stewart Avenue,,,,,,,,,6.89E-07
132156993,36.1652899,-115.1398502,,,,,,,,,,,,1.19E-07
132156995,36.1632218,-115.1391401,,,,theatre,,,,,,,,3.24E-07
132156996,36.1643298,-115.1394209,,,,,,,,,,,,8.41E-08
132156997,36.1646685,-115.139814,,,,,,,,,,,,1.96E-07
132157004,36.1651918,-115.138932,,,,,,,,,,,,1.90E-07
132157006,36.1647751,-115.1390393,,,,,,,,,,,,9.32E-08
132157010,36.1695491,-115.1427038,301,89101,Fremont Street,,34,,,,,hotel,,6.29E-07
132157013,36.1649316,-115.1392771,,,,,,,,,,,,1.41E-07
132157015,36.162905,-115.1385381,,,,theatre,,,,,,,,2.01E-07
132157016,36.1639295,-115.1394573,,,,,,,,,,,,1.35E-07
132157017,36.1628786,-115.1379973,,,,,,,,,,,,3.08E-07
132157022,36.1633602,-115.1382057,,,,,,,,,,,,1.88E-07
132157023,36.164882,-115.1402638,,,,,,,,,,,,7.50E-08
132225803,36.1715404,-115.1398991,,,,parking,,,,,,,,3.52E-07
132225807,36.1689151,-115.1416581,,,,parking,,,,,,,,1.10E-06
133778357,36.178359,-115.101207,,,,,,,,,,,,2.34E-07
134935559,36.144096,-115.1590746,200,89102,West Sahara Avenue,,41,,,,,,,1.80E-07
135294141,36.1646097,-115.1488892,,,,,,,,,,,,2.27E-07
135294818,36.1686754,-115.1518449,,,,theatre,,,,,,,,5.18E-07
135456188,36.1476873,-115.156284,2000,89104,South Las Vegas Boulevard,casino,,,,,,hotel,,3.70E-06
135457469,36.1473742,-115.1554703,,,,,,,,,,attraction,,2.06E-07
135561745,36.1758388,-115.291694,,,,,,,,,,,,4.71E-07
135561999,36.1756972,-115.2900975,,,,roof,,,,,,,,6.29E-08
135562000,36.1760666,-115.2915012,221,89145,North Rampart Boulevard,casino,,,,,,,,2.08E-06
135562164,36.1759692,-115.2907686,,,,,,,,,,,,6.50E-07
135563572,36.175845,-115.292456,,,,,,,,,,,,9.68E-08
135563748,36.1747271,-115.2907699,221,89145,South Rampart Boulevard,,,,,,,hotel,,5.72E-07
135564124,36.1757861,-115.2932927,,,,,,,,,,,,5.66E-07
135564125,36.1743916,-115.2907443,,,,roof,,,,,,,,3.37E-08
135587639,36.1757832,-115.2937185,,,,roof,,,,,,,,3.85E-08
135590431,36.1750611,-115.2906976,,,,hotel,,,,,,,,9.52E-08
135591770,36.175841,-115.2930554,,,,,,,,,,,,4.31E-08
135698190,36.172665,-115.0989589,,,,,,,,,,,,7.81E-08
135698470,36.1730535,-115.1000932,,,,,,,,,,,,1.55E-07
136110070,36.3153748,-115.2491381,,,,,,,,,,,,2.72E-07
136196720,36.253399,-115.2158174,,,,,,,,,,,,1.69E-07
136196735,36.2534802,-115.2159363,,,,roof,,,,,,,,1.27E-08
136196798,36.252936,-115.2160397,,,,,,,,,,,,8.09E-09
136196799,36.2535723,-115.2152003,,,,,,,,,,,,2.70E-08
136200120,36.2616811,-115.2577124,,,,,,,,,,,,1.17E-07
