node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
31763400,60.227724,25.1065507,4,,Rekitie,residential,2,,,,,,,
31763401,60.2277979,25.1070466,4,,Rekitie,residential,2,,,,,,,
31763404,60.2272475,25.1084451,,,,residential,2,,,,,,,
31763405,60.2267667,25.1091494,,,,residential,2,,,,,,,
31763408,60.226855,25.1082386,,,,residential,2,,,,,,,
31763409,60.2262899,25.1117626,,,,residential,2,,,,,,,
31763410,60.2264773,25.1114126,,,,residential,1,,,,,,,
31763411,60.226691,25.1104395,,,,residential,1,,,,,,,
31763412,60.2269672,25.1087343,,,,residential,1,,,,,,,
31763413,60.2266666,25.1085755,,,,residential,2,,,,,,,
31763414,60.2265546,25.1100899,,,,residential,2,,,,,,,
31763548,60.2288194,25.1202823,28 B,,Uussillantie,residential,2,,,,,,,
31763549,60.2291312,25.1193878,4,,Ojatie,residential,2,,,,,,,
31763550,60.2289416,25.1190808,4,,Ojatie,residential,2,,,,,,,
31763551,60.2285206,25.1203609,28 D,,Uussillantie,residential,1,,,,,,,
31763553,60.2283326,25.1207626,28 F,,Uussillantie,residential,2,,,,,,,
31763554,60.2280539,25.1206995,28 G,,Uussillantie,residential,1,,,,,,,
31763555,60.2285598,25.1198973,28 C,,Uussillantie,residential,1,,,,,,,
31763556,60.2283214,25.1202003,28 E,,Uussillantie,residential,1,,,,,,,
31763557,60.2289405,25.1196491,28 A,,Uussillantie,residential,1,,,,,,,
31763558,60.2277467,25.1206993,30,,Uussillantie,residential,2,,,,,,,
31763559,60.2275849,25.1203917,30,,Uussillantie,residential,1,,,,,,,
31763560,60.2274947,25.1193157,37,,Uussillantie,residential,,,,,,,,
31763561,60.2268183,25.1190155,41 A-B,,Uussillantie,residential,,,,,,,,
31763562,60.2266542,25.1188804,41 C,,Uussillantie,residential,,,,,,,,
31763564,60.2270397,25.1187739,41 F,,Uussillantie,residential,,,,,,,,
31763565,60.2283261,25.1191963,29,,Uussillantie,residential,2,,,,,,,
31763566,60.228527,25.1188628,27,,Uussillantie,residential,2,,,,,,,
31763567,60.2286174,25.1185465,25,,Uussillantie,residential,2,,,,,,,
31763568,60.2286764,25.1178011,23,,Uussillantie,residential,1,,,,,,,
31763569,60.2287333,25.117246,21,,Uussillantie,residential,,,,,,,,
31763570,60.2287551,25.1167212,19,,Uussillantie,residential,,,,,,,,
31763571,60.2288169,25.1162449,17,,Uussillantie,residential,2,,,,,,,
31763572,60.2293042,25.116782,16,,Uussillantie,residential,1,,,,,,,
31763573,60.22931,25.1172755,18,,Uussillantie,residential,2,,,,,,,
31763574,60.2292008,25.1184655,24,,Uussillantie,residential,2,,,,,,,
31763576,60.2290895,25.1179861,22,,Uussillantie,residential,1,,,,,,,
31763577,60.2292724,25.1176942,20,,Uussillantie,residential,1,,,,,,,
31763715,60.2295149,25.1158741,12,,Uussillantie,residential,2,,,,,,,
31763716,60.229656,25.1154581,10A,,Uussillantie,residential,2,,,,,,,
31763718,60.2298245,25.1151219,8B,,Uussillantie,residential,2,,,,,,,
31763720,60.2302319,25.1151237,12,,Kaustakuja,residential,,,,,,,,
31763721,60.2304148,25.114893,10,,Kaustakuja,residential,,,,,,,,
31763722,60.2306068,25.1148455,8B,,Kaustakuja,residential,,,,,,,,
31763723,60.2306984,25.1147042,8A,,Kaustakuja,residential,,,,,,,,
31763724,60.2306817,25.1143093,6A,,Kaustakuja,residential,,,,,,,,
31763725,60.2307406,25.1140897,4,,Kaustakuja,residential,,,,,,,,
31763726,60.2308963,25.1145053,6B,,Kaustakuja,residential,1,,,,,,,
31763727,60.2308498,25.1135927,2,,Kaustakuja,residential,2,,,,,,,
31763728,60.2313726,25.1136883,29,,Rekitie,residential,2,,,,,,,
31763729,60.2312074,25.1140045,27,,Rekitie,residential,,,,,,,,
31763730,60.2304345,25.1133511,,,,residential,1,,,,,,,
31763731,60.2301607,25.1138103,3,,Kaustakuja,residential,2,,,,,,,
31763732,60.2300321,25.1143753,5,,Kaustakuja,residential,1,,,,,,,
31768931,60.1598032,24.8601304,36,200,Isokaari,terrace,2.5,,,,,,,8.01E-08
31768933,60.1592262,24.8604526,34,200,Isokaari,terrace,2,,,,,,,7.89E-08
31768957,60.159699,24.8594687,3,,Kaakkurikuja,house,2,,,,,,,5.73E-08
31768960,60.1596557,24.85888,5,,Kaakkurikuja,apartments,3,,,,,,,9.60E-08
31768965,60.1596032,24.8581926,7,200,Kaakkurikuja,residential,2.5,,,,,,,4.60E-08
31768970,60.1592091,24.8597562,4,,Kaakkurikuja,apartments,3,,,,,,,6.78E-08
31768977,60.1591979,24.8592329,6 A,200,Kaakkurikuja,apartments,2,,,,,,,4.36E-08
31768979,60.1591437,24.8585692,6 B,200,Kaakkurikuja,apartments,2.5,,,,,,,6.17E-08
31772467,60.2078745,25.1360816,,,,apartments,7,,,,,,,
31772472,60.2078938,25.1380371,,,,apartments,7,,,,,,,
31772475,60.2083358,25.1380848,7,,Mosaiikkiraitti,apartments,7,,,,,,,
31772478,60.2080594,25.1373163,6,,Mosaiikkiraitti,apartments,4,,,,,,,
31772479,60.207575,25.1368198,,,,public_building,,,,,,,,
31772480,60.2083879,25.1372422,9,,Mosaiikkiraitti,apartments,4,,,,,,,
31772481,60.2074234,25.1385094,17,,Tyynylaavantie,parking,,,,,,,,
31772482,60.2077443,25.139452,,,,apartments,,,,,,,,
31772483,60.2086084,25.139105,,,,public_building,,,,,,,,
31772720,60.2073041,25.1359384,,,,carport,,,,,,,,
31772721,60.2071784,25.1366623,,,,carport,,,,,,,,
31772822,60.2118745,25.1364474,,,,apartments,8.5,,,,,,,
31772823,60.2112395,25.1366985,8,,Ulappasaarentie,apartments,,,,,,,,
31772824,60.2109792,25.1370736,6,,Ulappasaarentie,residential,,,,,,,,
31772826,60.2105424,25.1369879,4,,Ulappasaarentie,apartments,8,,,,,,,
31772827,60.2100766,25.1371949,2b,,Ulappasaarentie,apartments,,,,,,,,
31772993,60.205983,25.1386448,6,,Pohjavedenkatu,apartments,6,,,,,,,
31772995,60.2063525,25.1381431,2,,Pohjavedenportti,apartments,,,,,,,,
31772996,60.2057624,25.1371176,4,,Pohjavedenkatu,apartments,,,,,,,,
31772997,60.2056905,25.1364833,4,,Pohjavedenkatu,apartments,6,,,,,,,
31773000,60.2062292,25.1390052,8,,Pohjavedenkatu,parking,,,,,,,,
31773001,60.2056943,25.1359339,,,,carport,,,,,,,,
31773002,60.2049794,25.1365271,,,,apartments,5,,,,,,,
31773003,60.2044618,25.1369192,5,,Pohjavedenkuja,apartments,5,,,,,,,
31773004,60.2052277,25.1379872,,,,apartments,5,,,,,,,
31773005,60.2045739,25.1382866,5,,Pohjavedenkuja,residential,5,,,,,,,
31773006,60.2046829,25.1376352,,,,shed,,,,,,,,
31773008,60.2049777,25.1375744,,,,,,,,,,,,
31773009,60.2048919,25.1372048,,,,,,,,,,,,
31773010,60.2057137,25.1400424,5,,Pohjavedenkatu,community_centre,,,,,,,,
31773011,60.2051296,25.1393888,3,,Pohjavedenkatu,public_building,,,,,,,,
31773183,60.2039965,25.1372902,14,,Kaivonkatsojantie,garage,,,,,,,,
31773184,60.2035138,25.1372743,16,,Kaivonkatsojantie,apartments,6,,,,,,,
31773185,60.2033962,25.1380246,9,,Vedenottamontie,residential,1,,,,,,,
31773186,60.2032176,25.1388288,,,,apartments,5,,,,,,,
31773187,60.2042256,25.1384528,9,,Vedenottamontie,apartments,5,,,,,,,
31773189,60.2037431,25.1395781,12,,Vedenottamontie,apartments,3,,,,,,,
31773192,60.2036471,25.1403857,12,,Vedenottamontie,apartments,,,,,,,,
31773194,60.2021936,25.1363176,5,,Leikosaarentie,apartments,5,,,,,,,
31773195,60.2024879,25.1375568,7,,Leikosaarentie,apartments,5,,,,,,,
31773197,60.2027475,25.1402263,11,,Leikosaarentie,apartments,5,,,,,,,
31773198,60.2023634,25.1403783,11,,Leikosaarentie,apartments,3,,,,,,,
31773199,60.2028457,25.1418267,,,,apartments,,,,,,,,
31773369,60.2018219,25.1421582,1,980,Kalkkihiekantie,apartments,,,,,,,,
31773370,60.201406,25.144021,9,,Hiekkalaiturintie,apartments,,,,,,,,
31773371,60.2011975,25.1425466,6,,Kalkkihiekantie,apartments,,,,,,,,
31773373,60.2010607,25.1416395,3,,Kalkkihiekantie,apartments,5,,,,,,,
31773374,60.2002489,25.1408803,9,,Kalkkihiekantie,apartments,5,,,,,,,
31773375,60.2004939,25.1397805,12,,Hiekkalaiturinraitti,apartments,,,,,,,,
31773376,60.2001024,25.142028,10,,Kalkkihiekantie,apartments,5,,,,,,,
31773377,60.2001791,25.1437826,,,,apartments,,,,,,,,
31773378,60.2002272,25.1450434,,,,apartments,,,,,,,,
31773379,60.2009307,25.1444146,13,,Hiekkalaiturintie,apartments,,,,,,,,
31773380,60.2015935,25.1374424,6,,Leikosaarenkuja,apartments,6,,,,,,,
31773633,60.2026628,25.1432448,4,,Hiekkalaiturintie,apartments,,,,,,,,
31773634,60.2017405,25.1444144,10,,Hiekkalaiturintie,apartments,,,,,,,,
31773635,60.2021297,25.1447767,10,,Hiekkalaiturintie,apartments,,,,,,,,
31773636,60.2018583,25.145402,10,,Hiekkalaiturintie,,,,,,,,,
31773637,60.2012007,25.1455653,14,,Hiekkalaiturintie,apartments,,,,,,,,
31773638,60.2006924,25.1469229,,,,apartments,,,,,,,,
31773639,60.2009549,25.1490394,,,,apartments,,,,,,,,
31773640,60.2018838,25.1488703,3,990,Juhannusruusunkuja,apartments,,,,,,,,
31773641,60.202555,25.1483963,4,,Villiruusunkuja,residential,,,,,,,,
31773642,60.2032638,25.1480403,4,,Nukkeruusunkuja,apartments,,,,,,,,
31773643,60.2031475,25.147399,4,,Nukkeruusunkuja,apartments,,,,,,,,
31773644,60.2028435,25.1476489,3,,Villiruusunkuja,apartments,,,,,,,,
31773645,60.2037724,25.1468213,,,,apartments,,,,,,,,
31773646,60.2034667,25.1452624,,,,public_building,,,,,,,,
31773649,60.2042833,25.1435694,18 C,,Leikosaarentie,apartments,5,,,,,,,
31773655,60.2041287,25.1451395,24,,Leikosaarentie,apartments,3,,,,,,,
31773656,60.2049291,25.1440476,6,,Iiluodontie,residential,3,,,,,,,
31773657,60.2049637,25.1446263,6,,Iiluodontie,apartments,6,,,,,,,
31773658,60.2057333,25.1436296,7,,Mustankivenkatu,residential,3,,,,,,,
31773660,60.205693,25.144241,7,,Mustankivenkatu,apartments,7,,,,,,,
31773661,60.205443,25.1449492,8,,Iiluodontie,apartments,7,,,,,,,
31773662,60.205483,25.1460651,7A,,Iiluodontie,apartments,8,,,,,,,
31773663,60.2051793,25.1463313,7B,,Iiluodontie,apartments,8,,,,,,,
31773664,60.2048845,25.1465823,3,,Iiluodontie,apartments,8,,,,,,,
31773665,60.2045796,25.1468538,28 B,,Leikosaarentie,apartments,8,,,,,,,
31773666,60.2043082,25.1470922,28 A,,Leikosaarentie,apartments,8,,,,,,,
31773667,60.2044085,25.1463347,,,,apartments,4,,,,,,,
31773669,60.2057555,25.142488,3,,Mustankivenkatu,apartments,,,,,,,,
31773740,60.2066183,25.1437809,,,,apartments,5,,,,,,,
31773741,60.2060701,25.1446168,12,,Iiluodontie,apartments,5,,,,,,,
31773937,60.2014347,25.1305627,27,,Meri-Rastilan tie,public_building,,,,,,,,
31773938,60.202018,25.1293724,40,,Meri-Rastilan tie,apartments,3,,,,,,,
31773939,60.2027664,25.1280992,4,,Halkaisijantie,apartments,4,,,,,,,
31773940,60.203062,25.1289542,4,,Halkaisijantie,residential,,,,,,,,
31773941,60.2027168,25.1293098,40,,Meri-Rastilan tie,apartments,,,,,,,,
31773942,60.2026344,25.1297963,40,,Meri-Rastilan tie,apartments,,,,,,,,
31773943,60.2038064,25.1279109,2,,Halkaisijantie,apartments,3,,,,,,,
31773944,60.2034054,25.128891,1,,Halkaisijanpolku,residential,,,,,,,,
31773946,60.2037942,25.1289107,2,,Halkaisijantie,apartments,,,,,,,,
31773949,60.2048154,25.1350909,3,,Kaivonkatsojantie,apartments,6,,,,,,,
31773950,60.204381,25.1347685,5,,Kaivonkatsojantie,apartments,6,,,,,,,
31773951,60.2043436,25.1355035,5,,Kaivonkatsojantie,apartments,5,,,,,,,
31773953,60.2017196,25.1352712,3,,Havukuja,apartments,6,,,,,,,
31773955,60.2037137,25.1345698,9,,Kaivonkatsojantie,apartments,7,,,,,,,
31773956,60.2033508,25.1343417,9,,Kaivonkatsojantie,apartments,6,,,,,,,
31773957,60.2030039,25.1341952,4,,Leikosaarentie,apartments,6,,,,,,,
31773958,60.2026463,25.1340411,4,,Leikosaarentie,apartments,7,,,,,,,
31773959,60.2028543,25.1352426,4,,Leikosaarentie,apartments,5,,,,,,,
31773961,60.2029875,25.1363081,13,,Kaivonkatsojantie,apartments,6,,,,,,,
31773962,60.2037394,25.1357318,9,,Kaivonkatsojantie,apartments,5,,,,,,,
31774297,60.2017919,25.1406397,6,,Kalkkihiekankuja,public_building,,,,,,,,
31774298,60.2015182,25.1411012,4,,Kalkkihiekankuja,public_building,,,,,,,,
31774299,60.2017917,25.1392916,6,980,Leikosaarenraitti,kindergarten,1,,,,,,,
31774301,60.2039185,25.1387658,9,,Vedenottamontie,apartments,5,,,,,,,
31776190,60.2099583,25.1458639,10,,Vuosaarentie,apartments,8,,,,,,,
31776198,60.2119522,25.1508358,26 B,,Porslahdentie,terrace,,,,,,,,
31776199,60.2117732,25.1513412,26 C,,Porslahdentie,terrace,,,,,,,,
31776201,60.2114316,25.1509886,26,,Porslahdentie,terrace,,,,,,,,
31776202,60.2110021,25.1511219,28,,Porslahdentie,terrace,,,,,,,,
31776203,60.2106661,25.1509614,28,,Porslahdentie,terrace,,,,,,,,
31776205,60.2107146,25.1505402,28,,Porslahdentie,terrace,,,,,,,,
31776206,60.2108215,25.1499314,28,,Porslahdentie,terrace,,,,,,,,
31776208,60.2118114,25.1502452,26 A,,Porslahdentie,terrace,,,,,,,,
31776209,60.2132886,25.1468558,23,,Porslahdentie,terrace,1,,,,,,,
31776555,60.2183502,25.1451634,2,,Haapasaarentie,apartments,,,,,,,,
31776557,60.2177498,25.1449159,2,,Haapasaarentie,apartments,,,,,,,,
31776558,60.2171535,25.1450378,2,,Haapasaarentie,apartments,,,,,,,,
31776559,60.2166312,25.1453333,2,,Haapasaarentie,apartments,,,,,,,,
31776560,60.2161417,25.1460073,3,,Lokkisaarentie,apartments,,,,,,,,
31776561,60.2158144,25.1468102,1,,Lokkisaarentie,apartments,,,,,,,,
31776564,60.2183173,25.1471978,,,,apartments,,,,,,,,
31776565,60.2186696,25.1476204,3 H,,Sammalparrankuja,terrace,,,,,,,,
31776566,60.2186509,25.1485412,3 G,,Sammalparrankuja,terrace,,,,,,,,
31776569,60.2180588,25.1481386,3 B,,Sammalparrankuja,terrace,,,,,,,,
31776570,60.2177152,25.1483202,3,,Sammalparrankuja,terrace,,,,,,,,
31776571,60.2174425,25.1487402,1 A,,Sammalparrankuja,apartments,,,,,,,,
31776572,60.2174452,25.1493345,1 C,,Sammalparrankuja,terrace,,,,,,,,
31776573,60.2171654,25.1492182,1 B,,Sammalparrankuja,terrace,,,,,,,,
31776574,60.2173938,25.149888,6,,Pilvilinnankatu,terrace,,,,,,,,
31776575,60.2179474,25.1505372,8,,Pilvilinnankatu,terrace,,,,,,,,
31776576,60.2176194,25.1505718,6 D,,Pilvilinnankatu,terrace,,,,,,,,
31776577,60.2183867,25.1509476,8,,Pilvilinnankatu,terrace,,,,,,,,
31776578,60.2172578,25.1509798,6 B,,Pilvilinnankatu,terrace,,,,,,,,
31776579,60.2186119,25.1510669,8,,T?htisilm?nkuja,terrace,,,,,,,,
31776580,60.218119,25.1516345,8,,Pilvilinnankatu,terrace,,,,,,,,
31776581,60.2179777,25.1523648,3,,Lintu Sininen,residential,,,,,,,,
31776582,60.2178172,25.152281,1,,Lintu Sininen,residential,,,,,,,,
31776583,60.2176536,25.1522511,13,,Pilvilinnankatu,residential,,,,,,,,
31776585,60.2174909,25.1521629,11,,Pilvilinnankatu,residential,,,,,,,,
31776586,60.21732,25.1521351,9,,Pilvilinnankatu,residential,,,,,,,,
31776587,60.2171764,25.1520699,,,,residential,,,,,,,,
31776596,60.2166839,25.1501825,3 A,,Pilvilinnankatu,terrace,,,,,,,,
31776759,60.2205917,25.1473661,2 A,,Porslahdentie,terrace,,,,,,,,
31776760,60.2199718,25.1476607,2 D,,Porslahdentie,terrace,,,,,,,,
31776761,60.22161,25.1490517,2B,,Porslahdentie,terrace,,,,,,,,
31776762,60.2213691,25.149598,2C,,Porslahdentie,terrace,,,,,,,,
31776763,60.2191933,25.148137,4,,Ruusuhelmenkatu,public_building,,,,,,,,
31776764,60.2187888,25.1471226,,,,apartments,,,,,,,,
31776765,60.2191268,25.1468136,1,,Ruusuhelmenkatu,apartments,,,,,,,,
31776990,60.2206428,25.1494504,15,,Rasavilliuksenkuja,residential,,,,,,,,
31776991,60.2207636,25.149699,13,,Rasavilliuksenkuja,residential,,,,,,,,
31776992,60.2208925,25.1499112,11,,Rasavilliuksenkuja,residential,,,,,,,,
31776993,60.2210151,25.1501044,9,,Rasavilliuksenkuja,residential,,,,,,,,
31776994,60.221136,25.1503139,7,,Rasavilliuksenkuja,residential,,,,,,,,
31776995,60.2212575,25.1505353,5,,Rasavilliuksenkuja,residential,,,,,,,,
31776996,60.2213732,25.1507675,3,,Rasavilliuksenkuja,residential,,,,,,,,
31776997,60.2210352,25.1510786,2,,Rasavilliuksenkuja,terrace,,,,,,,,
31776999,60.2204461,25.150471,,,,,,,,,,,,
31777000,60.2203423,25.1499268,2,,Rasavilliuksenkuja,terrace,,,,,,,,
31777001,60.2207578,25.1517045,1,,Adalmiinankatu,terrace,,,,,,,,
31777002,60.2201564,25.1504497,3,,Kultakutrinkuja,terrace,,,,,,,,
31777004,60.2203337,25.1517334,3,,Kultakutrinkuja,terrace,,,,,,,,
31777005,60.2200149,25.1515131,3,,Adalmiinankatu,terrace,,,,,,,,
31777006,60.2195106,25.1518046,3,,Adalmiinankatu,terrace,,,,,,,,
31777007,60.2193943,25.150963,3,,Adalmiinankatu,terrace,,,,,,,,
31777008,60.2197253,25.1505559,3,,Adalmiinankatu,terrace,,,,,,,,
31777009,60.2200231,25.1521564,3,,Adalmiinankatu,terrace,,,,,,,,
31777010,60.2197239,25.1523226,3,,Adalmiinankatu,terrace,,,,,,,,
31777011,60.2197091,25.1514236,,,,,,,,,,,,
31777012,60.2195859,25.1510848,,,,,,,,,,,,
31777013,60.2209648,25.1522588,2,,Adalmiinankatu,residential,,,,,,,,
31777014,60.2208098,25.1523531,4,,Adalmiinankatu,residential,,,,,,,,
31777015,60.2206786,25.1525831,6,,Adalmiinankatu,residential,,,,,,,,
31777016,60.2205147,25.15266,8,,Adalmiinankatu,residential,,,,,,,,
31777017,60.2203673,25.1527576,10,,Adalmiinankatu,residential,,,,,,,,
31777018,60.2201363,25.1527571,12,,Adalmiinankatu,residential,,,,,,,,
31777019,60.2199835,25.1528473,14,,Adalmiinankatu,residential,,,,,,,,
31777020,60.219825,25.1529997,16,,Adalmiinankatu,residential,,,,,,,,
31777021,60.2196715,25.1530663,,,,residential,,,,,,,,
31777022,60.2192595,25.1519882,8,,T?htisilm?nkuja,terrace,,,,,,,,
31777023,60.2192872,25.1527206,,,,residential,,,,,,,,
31777024,60.219337,25.153024,4,,T?htisilm?nkuja,residential,,,,,,,,
31777025,60.2193634,25.153351,2,,T?htisilm?nkuja,residential,,,,,,,,
31777026,60.219055,25.1510028,8,,T?htisilm?nkuja,terrace,,,,,,,,
31777027,60.2188126,25.1514221,8,,T?htisilm?nkuja,terrace,,,,,,,,
31777028,60.2189131,25.1522295,8 C,,T?htisilm?nkuja,terrace,,,,,,,,
31777029,60.2186913,25.1519299,8,,T?htisilm?nkuja,terrace,,,,,,,,
31777212,60.2212399,25.1449175,3,,Isonvillasaarentie,apartments,,,,,,,,
31777213,60.2209538,25.1459015,1,,Isonvillasaarentie,apartments,,,,,,,,
31777214,60.2215875,25.1468104,2,,Pienen Villasaarentie,apartments,,,,,,,,
31777215,60.2219645,25.1459012,6,,Pienen Villasaarentie,apartments,,,,,,,,
31777216,60.2223402,25.1483564,1,,Pienen Villasaarentie,residential,,,,,,,,
31777218,60.222804,25.1473703,3,,Pienen Villasaarentie,residential,,,,,,,,
31777219,60.2230069,25.1466586,9,,Pienen Villasaarentie,terrace,,,,,,,,
31777220,60.2227567,25.1462123,9,,Pienen Villasaarentie,terrace,,,,,,,,
31777221,60.2224083,25.1439804,13,,Pienen Villasaarentie,terrace,,,,,,,,
31777222,60.2222445,25.1446763,13,,Pienen Villasaarentie,terrace,,,,,,,,
31777223,60.2225878,25.1442442,13,,Pienen Villasaarentie,terrace,,,,,,,,
31777224,60.2226085,25.1452379,11,,Pienen Villasaarentie,terrace,,,,,,,,
31777225,60.2229645,25.1458505,9,,Pienen Villasaarentie,terrace,,,,,,,,
31777226,60.222481,25.1457906,11,,Pienen Villasaarentie,terrace,,,,,,,,
31777227,60.222272,25.145378,11,,Pienen Villasaarentie,terrace,,,,,,,,
31777228,60.2227852,25.1441412,13,,Pienen Villasaarentie,terrace,,,,,,,,
31777229,60.2227028,25.144458,13,,Pienen Villasaarentie,terrace,,,,,,,,
31777230,60.2226895,25.1449267,11,,Pienen Villasaarentie,terrace,,,,,,,,
31777231,60.2227526,25.1452501,11,,Pienen Villasaarentie,terrace,,,,,,,,
31777233,60.2229019,25.1455252,9,,Pienen Villasaarentie,terrace,,,,,,,,
31777235,60.2230787,25.1456189,9,,Pienen Villasaarentie,terrace,,,,,,,,
31777237,60.2234375,25.1448039,7,,Pienen Villasaarentie,terrace,,,,,,,,
31777238,60.2233732,25.1451638,7,,Pienen Villasaarentie,terrace,,,,,,,,
31777239,60.2233056,25.1455328,7,,Pienen Villasaarentie,terrace,,,,,,,,
31777240,60.223539,25.1453324,7,,Pienen Villasaarentie,terrace,,,,,,,,
31777242,60.2214622,25.1436091,5,,Isonvillasaarentie,apartments,,,,,,,,
31777243,60.221878,25.1440032,7,,Isonvillasaarentie,apartments,,,,,,,,
31777602,60.2023643,25.1441577,8,,Hiekkalaiturintie,parking,,,,,,,,
31777670,60.2004636,25.1445959,,,,,,,,,,,,
31777674,60.2011253,25.1431019,,,,,,,,,,,,
31777676,60.2023232,25.1418913,,,,,,,,,,,,
31777677,60.2023494,25.142309,,,,,,,,,,,,
31777679,60.2028107,25.1440428,,,,,,,,,,,,
31777681,60.2026628,25.1441156,,,,carport,,,,,,,,
31777682,60.2016409,25.1387974,,,,carport,,,,,,,,
31783713,60.2018254,25.127825,5,,Halkaisijantie,apartments,4,,,,,,,
31783714,60.2020016,25.1260702,34H,,Meri-Rastilan tie,apartments,3,,,,,,,
31783715,60.2017357,25.1257978,34G,,Meri-Rastilan tie,apartments,3,,,,,,,
31783716,60.2013392,25.1260466,34,,Meri-Rastilan tie,apartments,3,,,,,,,
31783717,60.2013527,25.1242581,32,,Meri-Rastilan tie,apartments,3,,,,,,,
31783718,60.2013568,25.1228405,30,,Meri-Rastilan tie,apartments,3,,,,,,,
31783719,60.2010342,25.1233348,30,,Meri-Rastilan tie,apartments,3,,,,,,,
31783720,60.2005991,25.1254024,21,,Meri-Rastilan tie,apartments,,,,,,,,
31783725,60.2008628,25.1268545,23,,Meri-Rastilan tie,apartments,,,,,,,,
31783726,60.2008151,25.1263023,23,,Meri-Rastilan tie,apartments,,,,,,,,
31783729,60.2003633,25.1271021,23,,Meri-Rastilan tie,apartments,3,,,,,,,
31783734,60.1995964,25.122148,19,,Meri-Rastilan tie,residential,,,,,,,,
31783736,60.2004168,25.1220017,26,,Meri-Rastilan tie,apartments,3,,,,,,,
31783900,60.2008015,25.1199614,2,,Prammikuja,apartments,,,,,,,,
31783901,60.2005359,25.1191834,2,,Prammikuja,apartments,,,,,,,,
31783903,60.199743,25.1196431,15,,Meri-Rastilan tie,residential,,,,,,,,
31783907,60.1994912,25.1188755,15,,Meri-Rastilan tie,apartments,,,,,,,,
31783908,60.2010752,25.1181676,18,,Meri-Rastilan tie,apartments,,,,,,,,
31783909,60.201745,25.1177305,14,,Meri-Rastilan tie,apartments,,,,,,,,
31783912,60.2006632,25.1172497,11,,Meri-Rastilan tie,apartments,,,,,,,,
31783917,60.2020651,25.1167067,9,,Meri-Rastilan tie,apartments,,,,,,,,
31783922,60.1991262,25.1198663,17,,Meri-Rastilan tie,apartments,,,,,,,,
31783923,60.1994765,25.1208895,17,,Meri-Rastilan tie,residential,,,,,,,,
31783924,60.1995869,25.120408,17,,Meri-Rastilan tie,residential,,,,,,,,
31783925,60.1986899,25.1194528,6,,Ramsinniementie,kindergarten,,,,,,,,
31783927,60.1982641,25.1186019,8,,Ramsinniementie,apartments,,,,,,,,
31783930,60.1987754,25.1184887,5 C,,Ramsinniementie,residential,,,,,,,,
31783932,60.1985578,25.118099,5 B,,Ramsinniementie,residential,,,,,,,,
31783935,60.1984955,25.117651,1 F,,Rys?kuja,residential,,,,,,,,
31783939,60.1988466,25.1168094,3 B,,Rys?kuja,apartments,,,,,,,,
31783940,60.1993729,25.1168536,5,,Rys?kuja,apartments,,,,,,,,
31783942,60.1980121,25.1173676,7,,Ramsinniementie,apartments,,,,,,,,
31783943,60.1983039,25.1167894,7,,Ramsinniementie,residential,,,,,,,,
31783945,60.1979875,25.1160926,,,,residential,,,,,,,,
31783946,60.197797,25.1166671,7,,Ramsinniementie,residential,,,,,,,,
31783947,60.1986919,25.1164321,7,,Ramsinniementie,residential,,,,,,,,
31783948,60.1988327,25.1159416,7,,Ramsinniementie,residential,,,,,,,,
31783950,60.1982259,25.1150462,7,,Ramsinniementie,residential,,,,,,,,
31783952,60.1985428,25.1158976,,,,residential,,,,,,,,
31784131,60.1994502,25.115424,30,,Verkkotie,terrace,,,,,,,,
31784133,60.1993169,25.1151112,30,,Verkkotie,terrace,,,,,,,,
31784136,60.199598,25.1143597,30 A,,Verkkotie,terrace,,,,,,,,
31784138,60.1996987,25.1140403,30 B,,Verkkotie,terrace,,,,,,,,
31784139,60.1989245,25.1149476,25,,Verkkotie,duplex,,,,,,,,
31784142,60.1986917,25.114187,23,,Verkkotie,residential,,,,,,,,
31784143,60.1985767,25.1138715,23B,,Verkkotie,residential,,,,,,,,
31784144,60.198358,25.1142987,23,,Verkkotie,residential,,,,,,,,
31784145,60.1989096,25.1136088,24,980,Verkkotie,terrace,,,,,,,,
31784148,60.1987505,25.1133319,,,,residential,,,,,,,,
31784149,60.1993049,25.1140987,26,,Verkkotie,residential,,,,,,,,
31784151,60.1984336,25.1135773,21b,,Verkkotie,house,,,,,,,,
31784152,60.1983416,25.1134439,21a,,Verkkotie,house,,,,,,,,
31784153,60.1980379,25.1143005,3,,Katiskatie,terrace,,,,,,,,
31784154,60.197846,25.1140278,3,,Katiskatie,terrace,,,,,,,,
31784155,60.1977258,25.1137668,3,,Katiskatie,terrace,,,,,,,,
31784156,60.1979937,25.1135424,7,,Katiskatie,house,,,,,,,,
31784157,60.1982294,25.1131151,19,,Verkkotie,residential,,,,,,,,
31784158,60.1978618,25.1133553,,,,,,,,,,,,
31784160,60.1976635,25.1143431,1,,Katiskatie,terrace,,,,,,,,
31784161,60.1983281,25.1123927,,,,residential,,,,,,,,
31784165,60.1977013,25.1107953,10,,Verkkotie,terrace,,,,,,,,
31784170,60.1973738,25.1116159,7,,Verkkotie,terrace,,,,,,,,
31784171,60.1975219,25.1127788,,,,terrace,,,,,,,,
31784172,60.1975506,25.1133316,2 E,,Katiskatie,terrace,,,,,,,,
31784173,60.1972464,25.1131483,13,,Ramsinniementie,terrace,,,,,,,,
31784174,60.1974102,25.1123601,,,,terrace,,,,,,,,
