0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
@type,@id,@lat,@lon,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,building,building:levels,buliding:use,denomination,historic,landuse,leisure,tourism,amenity,sport,area
way,23389329,39.4797136,-0.3341040,,,,,,transportation,,,,,,,,,,
way,23396700,39.4761938,-0.3462333,,,,,,school,,,,,,,,,,
way,23396701,39.4757015,-0.3464216,,,,,,school,,,,,,,,,,
way,23396702,39.4775804,-0.3455400,,,,,,university,,,,,,,,,,
way,23396703,39.4757121,-0.3406673,,,,,,yes,,,,,,,,,,
way,23396704,39.4753903,-0.3406659,,,,,,yes,,,,,,,,,,
way,23396706,39.4751784,-0.3412375,,,,,,yes,,,,,,,,,,
way,23396707,39.4787682,-0.3432941,,,,,,university,,,,,,,,,,
way,23396708,39.4783732,-0.3434832,,,,,,yes,,,,,,,,,,
way,23396710,39.4782365,-0.3414250,,,,,,yes,,,,,,,,,,
way,23396711,39.4774478,-0.3415204,,,,,,yes,,,,,,,,library,,
way,23413021,39.4683680,-0.3439997,,,,,,yes,,,,,,,,,,
way,23413044,39.4673385,-0.3382610,,,,,,school,,,,,,,,,,
way,23413845,39.4698500,-0.3411000,,,,,,school,,,,,,,,,,
way,23413847,39.4691045,-0.3402218,Valencia,,91,46022,Carrer de Campoamor,yes,,,,,,,,community_centre,,
way,23433773,39.4580432,-0.3559153,,,,,,yes,,,,,,,,theatre,,
way,23433774,39.4566823,-0.3538811,,,,,,yes,,,,,,,,cinema,,
way,23433777,39.4541324,-0.3484491,,,,,,yes,,,,,,,,,,
way,23433778,39.4536252,-0.3488716,,,,,,yes,,,,,,,,,,
way,23433781,39.4533669,-0.3463510,,,,,,yes,,,,,,,,,,
way,23433782,39.4520495,-0.3454895,,,,,,yes,,,,,,,,restaurant,,
way,23433784,39.4553312,-0.3537579,,,,,,roof,,,,,,,,,,
way,23437703,39.4550001,-0.3661313,,,,,,yes,,,,,,,,,,
way,23437705,39.4544179,-0.3643370,,,,,,yes,4,,,,,,,,,
way,23437709,39.4560984,-0.3637322,,,,,,yes,2,,,,,,,,,
way,23438995,39.4525149,-0.3464974,,,,,,yes,,,,,,,,,,
way,23446737,39.4527516,-0.3443828,,,,,,yes,,,,,,,,,,
way,23455760,39.4678447,-0.3332325,,,,,,retail,4,,,,,,,marketplace,,
way,23455764,39.4664808,-0.3347285,,,,,,yes,1,,,,,sports_centre,,,,
way,23502074,39.4769907,-0.3308098,,,,,,hospital,4,,,,,,,,,
way,23502075,39.4774750,-0.3309871,,,,,,public,2,,,,,,,,,
way,23509876,39.4626922,-0.3249138,,,,,,yes,,,,,,,,,,
way,23509878,39.4635480,-0.3270981,,,,,,yes,1,,,,,,,,,
way,23509879,39.4611060,-0.3242078,Valencia,,,46024,Moll de la Duana,yes,,,,,,,,,,
way,23509881,39.4504349,-0.3102851,,,,,,yes,,,,,,,,,,
way,23509882,39.4477705,-0.3072543,,,,,,yes,,,,,,,,,,
way,23509883,39.4490577,-0.3072912,,,,,,yes,,,,,,,,,,
way,23509884,39.4520292,-0.3270889,,,,,,yes,,,,,,,,,,
way,23509886,39.4513889,-0.3256944,,,,,,yes,,,,,,,,,,
way,23509890,39.4441652,-0.3246579,,,,,,yes,,,,,,,,,,
way,23509892,39.4440719,-0.3230842,,,,,,yes,,,,,,,,,,
way,23509894,39.4438381,-0.3197732,,,,,,roof,,,,,,,,,,
way,23509895,39.4575413,-0.3306309,,,,,,yes,,,,,,,,,,
way,23509896,39.4562397,-0.3290952,,,,,,yes,,,,,,,,,,
way,23509897,39.4499908,-0.3226773,,,,,,yes,,,,,,,,,,
way,23509905,39.4279432,-0.3334465,,,,,,yes,,,,,,,,,,1.729116529958219e-07
way,23509906,39.4302293,-0.3336628,,,,,,yes,,,,,,,,,,2.1796338600665877e-07
way,23509907,39.4294019,-0.3336160,,,,,,yes,,,,,,,,,,2.7503285959795676e-07
way,23509908,39.4286418,-0.3335978,,,,,,yes,,,,,,,,,,1.561481406398002e-07
way,23524414,39.4591852,-0.3312325,,,,,,yes,,,,,,,,,,
way,23524457,39.4583174,-0.3323913,,,,,,yes,,,,yes,,,,,,
way,23524463,39.4541848,-0.3301108,,,,,,yes,,,,,,,,,,
way,23524464,39.4537404,-0.3303263,,,,,,yes,,,,,,,,,,
way,23539852,39.4533555,-0.3963566,,,23,46017,Carrer de Juan de Garay,school,3,,,,,,,,,4.393058219420709e-07
way,23548221,39.4667651,-0.3999992,,,,,,yes,,,,,,,,school,,1.0900534874735968e-07
way,23548222,39.4655374,-0.3993267,,,,,,school,,,,,,,,,,1.2957325878915071e-07
