0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
@type,@id,@lat,@lon,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,building,building:levels,buliding:use,denomination,historic,landuse,leisure,tourism,amenity,sport,area
way,829370593,28.5235965,-81.4492665,,,,,,yes,,,,,,,,,,1.7163984011858702e-08
way,829370594,28.5235940,-81.4494595,,,,,,yes,,,,,,,,,,1.5140813047764823e-08
way,829370595,28.5235915,-81.4496515,,,,,,yes,,,,,,,,,,1.7565071175340563e-08
way,829370596,28.5235945,-81.4498445,,,,,,yes,,,,,,,,,,1.6302465155604295e-08
way,829370597,28.5235755,-81.4500365,,,,,,yes,,,,,,,,,,1.3122189557179809e-08
way,829370598,28.5235930,-81.4502280,,,,,,yes,,,,,,,,,,1.3727913028560579e-08
way,829370599,28.5235435,-81.4506360,,,,,,yes,,,,,,,,,,1.3199951354181394e-08
way,829370600,28.5234240,-81.4507790,,,,,,yes,,,,,,,,,,1.5364093997050077e-08
way,829378641,28.5051595,-81.4584215,,,,,,roof,,,,,,,,,,3.49427864421159e-08
way,829378642,28.5052060,-81.4581810,,,,,,yes,,,,,,,,,,3.303966877865605e-08
way,829378643,28.5054500,-81.4582465,,,,,,yes,,,,,,,,,,7.074049790389836e-09
way,829378644,28.5028640,-81.4579795,,,,,,yes,,,,,,,,,,2.603201210149564e-08
way,829378646,28.5017150,-81.4581725,,,,,,yes,,,,,,,,,,1.9898493519576732e-07
way,829378647,28.5010565,-81.4582775,,,,,,yes,,,,,,,,,,3.550485416781157e-08
way,829378648,28.5008830,-81.4582600,,,,,,yes,,,,,,,,,,3.511195245664567e-08
way,829378649,28.5007075,-81.4582745,,,,,,yes,,,,,,,,,,3.550530891516246e-08
way,829378650,28.5007100,-81.4578560,,,,,,yes,,,,,,,,,,3.392619873920921e-08
way,829378651,28.5008840,-81.4578430,,,,,,yes,,,,,,,,,,3.4572167351143435e-08
way,829378652,28.5010565,-81.4578595,,,,,,yes,,,,,,,,,,3.484069566184189e-08
way,829378653,28.5010584,-81.4574895,,,,,,yes,,,,,,,,,,2.954948286060244e-08
way,829378654,28.5008865,-81.4574740,,,,,,yes,,,,,,,,,,3.429022399359383e-08
way,829378655,28.5007110,-81.4574870,,,,,,yes,,,,,,,,,,3.379227564437315e-08
way,829391450,28.5352480,-81.3438420,,,,,,yes,,,,,,,,,,
way,829391451,28.5352695,-81.3440850,,,,,,yes,,,,,,,,,,
way,829391452,28.5352695,-81.3442780,,,,,,yes,,,,,,,,,,
way,829391453,28.5352520,-81.3447085,,,,,,yes,,,,,,,,,,
way,829391454,28.5352495,-81.3449275,,,,,,yes,,,,,,,,,,
way,829391455,28.5352650,-81.3451605,,,,,,yes,,,,,,,,,,
way,829391456,28.5352435,-81.3453645,,,,,,yes,,,,,,,,,,
way,829391457,28.5352760,-81.3456045,,,,,,yes,,,,,,,,,,
way,829391458,28.5352385,-81.3458070,,,,,,yes,,,,,,,,,,
way,829391459,28.5352495,-81.3460365,,,,,,yes,,,,,,,,,,
way,829391460,28.5352485,-81.3462500,,,,,,yes,,,,,,,,,,
way,829391461,28.5352515,-81.3464710,,,,,,yes,,,,,,,,,,
way,829391462,28.5352235,-81.3466805,,,,,,yes,,,,,,,,,,
way,829391463,28.5352540,-81.3468975,,,,,,yes,,,,,,,,,,
way,829391464,28.5352390,-81.3471085,,,,,,yes,,,,,,,,,,
way,829391465,28.5352140,-81.3473625,,,,,,yes,,,,,,,,,,
way,829391466,28.5348620,-81.3474165,,,,,,yes,,,,,,,,,,
way,829391467,28.5348175,-81.3468600,,,,,,yes,,,,,,,,,,
way,829391468,28.5348335,-81.3472245,,,,,,yes,,,,,,,,,,
way,829391469,28.5348220,-81.3470465,,,,,,yes,,,,,,,,,,
way,829391470,28.5348380,-81.3466655,,,,,,yes,,,,,,,,,,
way,829391471,28.5348630,-81.3464805,,,,,,yes,,,,,,,,,,
way,829391472,28.5348305,-81.3462955,,,,,,yes,,,,,,,,,,
way,829391473,28.5348675,-81.3461050,,,,,,yes,,,,,,,,,,
way,829391474,28.5350125,-81.3460725,,,,,,yes,,,,,,,,,,
way,829391475,28.5348420,-81.3459250,,,,,,yes,,,,,,,,,,
way,829391476,28.5348215,-81.3457440,,,,,,yes,,,,,,,,,,
way,829391477,28.5348550,-81.3455560,,,,,,yes,,,,,,,,,,
way,829391478,28.5348510,-81.3453565,,,,,,yes,,,,,,,,,,
way,829391479,28.5348365,-81.3451880,,,,,,yes,,,,,,,,,,
way,829391480,28.5348380,-81.3448065,,,,,,yes,,,,,,,,,,
way,829391481,28.5348240,-81.3449595,,,,,,yes,,,,,,,,,,
way,829391482,28.5348380,-81.3446200,,,,,,yes,,,,,,,,,,
way,829391483,28.5348450,-81.3444210,,,,,,yes,,,,,,,,,,
way,829391484,28.5348405,-81.3442565,,,,,,yes,,,,,,,,,,
way,829391485,28.5348535,-81.3439940,,,,,,yes,,,,,,,,,,
way,829391486,28.5348985,-81.3438105,,,,,,yes,,,,,,,,,,
way,829391487,28.5344010,-81.3437980,,,,,,yes,,,,,,,,,,
way,829391488,28.5344310,-81.3440005,,,,,,yes,,,,,,,,,,
way,829391489,28.5344145,-81.3442590,,,,,,yes,,,,,,,,,,
way,829391490,28.5344285,-81.3445305,,,,,,yes,,,,,,,,,,
way,829391491,28.5344075,-81.3447345,,,,,,yes,,,,,,,,,,
way,829391492,28.5344295,-81.3449340,,,,,,yes,,,,,,,,,,
way,829391493,28.5343750,-81.3451270,,,,,,yes,,,,,,,,,,
way,829391494,28.5344110,-81.3453240,,,,,,yes,,,,,,,,,,
way,829391495,28.5344330,-81.3455290,,,,,,yes,,,,,,,,,,
way,829391496,28.5344260,-81.3457400,,,,,,yes,,,,,,,,,,
way,829391497,28.5344105,-81.3459195,,,,,,yes,,,,,,,,,,
way,829391498,28.5344130,-81.3461180,,,,,,yes,,,,,,,,,,
way,829391499,28.5344095,-81.3462895,,,,,,yes,,,,,,,,,,
way,829391594,28.5343385,-81.3474180,,,,,,yes,,,,,,,,,,
way,829391595,28.5344165,-81.3472180,,,,,,yes,,,,,,,,,,
way,829391596,28.5343800,-81.3470410,,,,,,yes,,,,,,,,,,
way,829391597,28.5344145,-81.3468530,,,,,,yes,,,,,,,,,,
way,829391598,28.5343990,-81.3464790,,,,,,yes,,,,,,,,,,
way,829391599,28.5344165,-81.3466710,,,,,,yes,,,,,,,,,,
way,829391600,28.5339135,-81.3471495,,,,,,yes,,,,,,,,,,
way,829391601,28.5339170,-81.3468850,,,,,,yes,,,,,,,,,,
way,829391602,28.5339030,-81.3466855,,,,,,yes,,,,,,,,,,
way,829391603,28.5339250,-81.3463960,,,,,,yes,,,,,,,,,,
way,829391604,28.5339826,-81.3474009,,,,,,yes,,,,,,,,,,
way,829391605,28.5339265,-81.3461715,,,,,,yes,,,,,,,,,,
way,829391606,28.5339205,-81.3457090,,,,,,yes,,,,,,,,,,
way,829391607,28.5339405,-81.3459385,,,,,,yes,,,,,,,,,,
way,829391608,28.5339395,-81.3454625,,,,,,yes,,,,,,,,,,
way,829391609,28.5339675,-81.3452265,,,,,,yes,,,,,,,,,,
way,829391610,28.5339510,-81.3449845,,,,,,yes,,,,,,,,,,
way,829391611,28.5339570,-81.3447585,,,,,,yes,,,,,,,,,,
way,829391612,28.5339460,-81.3445050,,,,,,yes,,,,,,,,,,
way,829391613,28.5339440,-81.3442555,,,,,,yes,,,,,,,,,,
way,829391614,28.5339460,-81.3440075,,,,,,yes,,,,,,,,,,
way,829391615,28.5339640,-81.3437950,,,,,,yes,,,,,,,,,,
way,829391616,28.5337930,-81.3433050,,,,,,yes,,,,,,,,,,
way,829391617,28.5337850,-81.3431125,,,,,,yes,,,,,,,,,,
way,829391618,28.5337610,-81.3428945,,,,,,yes,,,,,,,,,,
way,829391619,28.5340755,-81.3433125,,,,,,yes,,,,,,,,,,
way,829391620,28.5341325,-81.3429010,,,,,,yes,,,,,,,,,,
way,829391621,28.5341125,-81.3431195,,,,,,yes,,,,,,,,,,
way,829391622,28.5341220,-81.3426835,,,,,,yes,,,,,,,,,,
way,829391623,28.5341135,-81.3424660,,,,,,yes,,,,,,,,,,
way,829391624,28.5341220,-81.3422575,,,,,,yes,,,,,,,,,,
way,829391625,28.5341215,-81.3420290,,,,,,yes,,,,,,,,,,
way,829391626,28.5341340,-81.3418120,,,,,,yes,,,,,,,,,,
way,829391627,28.5341575,-81.3415985,,,,,,yes,,,,,,,,,,
way,829391628,28.5341070,-81.3413710,,,,,,yes,,,,,,,,,,
way,829391629,28.5338385,-81.3413587,,,,,,yes,,,,,,,,,,
way,829391630,28.5337910,-81.3415945,,,,,,yes,,,,,,,,,,
way,829391631,28.5337920,-81.3418080,,,,,,yes,,,,,,,,,,
way,829391632,28.5337860,-81.3420200,,,,,,yes,,,,,,,,,,
way,829391633,28.5337890,-81.3422410,,,,,,yes,,,,,,,,,,
way,829391634,28.5338015,-81.3426755,,,,,,yes,,,,,,,,,,
way,829391635,28.5338145,-81.3424595,,,,,,yes,,,,,,,,,,
way,829391636,28.5334700,-81.3437855,,,,,,yes,,,,,,,,,,
way,829391637,28.5335105,-81.3440060,,,,,,yes,,,,,,,,,,
way,829391638,28.5335220,-81.3442335,,,,,,yes,,,,,,,,,,
way,829391639,28.5333265,-81.3445505,,,,,,yes,,,,,,,,,,
way,829391640,28.5330710,-81.3437850,,,,,,yes,,,,,,,,,,
way,829391641,28.5330225,-81.3442570,,,,,,yes,,,,,,,,,,
way,829391642,28.5330380,-81.3445065,,,,,,yes,,,,,,,,,,
way,829391643,28.5330190,-81.3449595,,,,,,yes,,,,,,,,,,
way,829391644,28.5330180,-81.3452330,,,,,,yes,,,,,,,,,,
way,829392164,28.5330195,-81.3454510,,,,,,yes,,,,,,,,,,
way,829392165,28.5330254,-81.3456958,,,,,,yes,,,,,,,,,,
way,829392166,28.5330078,-81.3459153,,,,,,yes,,,,,,,,,,
way,829392167,28.5330240,-81.3461680,,,,,,yes,,,,,,,,,,
way,829392168,28.5330095,-81.3466720,,,,,,yes,,,,,,,,,,
way,829392169,28.5330640,-81.3473735,,,,,,yes,,,,,,,,,,
way,829392170,28.5334965,-81.3473965,,,,,,yes,,,,,,,,,,
way,829392171,28.5334540,-81.3471440,,,,,,yes,,,,,,,,,,
way,829392172,28.5334785,-81.3468930,,,,,,yes,,,,,,,,,,
way,829392173,28.5334600,-81.3466505,,,,,,yes,,,,,,,,,,
way,829392174,28.5335020,-81.3463985,,,,,,yes,,,,,,,,,,
way,829392175,28.5334960,-81.3462070,,,,,,yes,,,,,,,,,,
way,829392176,28.5336590,-81.3479340,,,,,,yes,,,,,,,,,,
way,829392177,28.5338404,-81.3482201,,,,,,yes,,,,,,,,,,
way,829392178,28.5339010,-81.3479005,,,,,,yes,,,,,,,,,,
way,829392179,28.5343405,-81.3479495,,,,,,yes,,,,,,,,,,
way,829392180,28.5345545,-81.3479530,,,,,,yes,,,,,,,,,,
way,829392181,28.5343610,-81.3482490,,,,,,yes,,,,,,,,,,
way,829392182,28.5343915,-81.3486355,,,,,,yes,,,,,,,,,,
way,829392183,28.5343036,-81.3484774,,,,,,yes,,,,,,,,,,
way,829392184,28.5348570,-81.3482300,,,,,,yes,,,,,,,,,,
way,829392185,28.5348465,-81.3485255,,,,,,yes,,,,,,,,,,
way,829392186,28.5348230,-81.3479285,,,,,,yes,,,,,,,,,,
way,829392187,28.5348640,-81.3487280,,,,,,yes,,,,,,,,,,
way,829392188,28.5345335,-81.3489305,,,,,,yes,,,,,,,,,,
way,829392189,28.5345530,-81.3484020,,,,,,yes,,,,,,,,,,
way,829392190,28.5345200,-81.3492410,,,,,,yes,,,,,,,,,,
way,829392191,28.5348198,-81.3490167,,,,,,yes,,,,,,,,,,
way,829392192,28.5343290,-81.3493660,,,,,,yes,,,,,,,,,,
way,829392193,28.5341270,-81.3495115,,,,,,yes,,,,,,,,,,
way,829392194,28.5339040,-81.3497035,,,,,,yes,,,,,,,,,,
way,829392195,28.5335975,-81.3495020,,,,,,yes,,,,,,,,,,
way,829392196,28.5337310,-81.3493065,,,,,,yes,,,,,,,,,,
way,829392197,28.5338590,-81.3490780,,,,,,yes,,,,,,,,,,
way,829392198,28.5335620,-81.3501460,,,,,,yes,,,,,,,,,,
way,829392199,28.5339970,-81.3488800,,,,,,yes,,,,,,,,,,
way,829392200,28.5341474,-81.3486731,,,,,,yes,,,,,,,,,,
way,829392201,28.5342545,-81.3488590,,,,,,yes,,,,,,,,,,
way,829392202,28.5337075,-81.3484945,,,,,,yes,,,,,,,,,,
way,829392203,28.5335642,-81.3486674,,,,,,yes,,,,,,,,,,
way,829392204,28.5334555,-81.3488905,,,,,,yes,,,,,,,,,,
way,829392205,28.5332615,-81.3491845,,,,,,yes,,,,,,,,,,
way,829392206,28.5332915,-81.3484095,,,,,,yes,,,,,,,,,,
way,829392207,28.5330635,-81.3485200,,,,,,yes,,,,,,,,,,
way,829392208,28.5329115,-81.3488240,,,,,,yes,,,,,,,,,,
way,829392209,28.5330690,-81.3490105,,,,,,yes,,,,,,,,,,
way,829392210,28.5329630,-81.3496680,,,,,,yes,,,,,,,,,,
way,829392211,28.5328075,-81.3494360,,,,,,yes,,,,,,,,,,
way,829392212,28.5325805,-81.3493195,,,,,,yes,,,,,,,,,,
way,829392213,28.5327295,-81.3498700,,,,,,yes,,,,,,,,,,
way,829392214,28.5326240,-81.3500920,,,,,,yes,,,,,,,,,,
way,829392858,28.5325205,-81.3502905,,,,,,yes,,,,,,,,,,
way,829392859,28.5321590,-81.3504890,,,,,,yes,,,,,,,,,,
way,829392860,28.5324395,-81.3495725,,,,,,yes,,,,,,,,,,
way,829392861,28.5322995,-81.3497455,,,,,,yes,,,,,,,,,,
way,829392862,28.5321200,-81.3498755,,,,,,yes,,,,,,,,,,
way,829392863,28.5319275,-81.3499305,,,,,,yes,,,,,,,,,,
way,829392864,28.5319185,-81.3503815,,,,,,yes,,,,,,,,,,
way,829392865,28.5316535,-81.3502285,,,,,,yes,,,,,,,,,,
way,829392866,28.5316715,-81.3499532,,,,,,yes,,,,,,,,,,
way,829392867,28.5316675,-81.3505035,,,,,,yes,,,,,,,,,,
way,829392868,28.5323475,-81.3504540,,,,,,yes,,,,,,,,,,
way,829392869,28.5319105,-81.3509745,,,,,,yes,,,,,,,,,,
way,829392870,28.5316680,-81.3509820,,,,,,yes,,,,,,,,,,
way,829392871,28.5316870,-81.3494460,,,,,,yes,,,,,,,,,,
way,829392872,28.5319470,-81.3493910,,,,,,yes,,,,,,,,,,
way,829392873,28.5316615,-81.3492030,,,,,,yes,,,,,,,,,,
way,829392874,28.5316505,-81.3489830,,,,,,yes,,,,,,,,,,
way,829392875,28.5316240,-81.3487320,,,,,,yes,,,,,,,,,,
way,829392876,28.5316490,-81.3484825,,,,,,yes,,,,,,,,,,
way,829392877,28.5316195,-81.3482440,,,,,,yes,,,,,,,,,,
way,829392878,28.5316300,-81.3478975,,,,,,yes,,,,,,,,,,
way,829392879,28.5318690,-81.3478795,,,,,,yes,,,,,,,,,,
way,829392880,28.5320280,-81.3484445,,,,,,yes,,,,,,,,,,
way,829392881,28.5320080,-81.3487460,,,,,,yes,,,,,,,,,,
way,829392882,28.5320555,-81.3481985,,,,,,yes,,,,,,,,,,
way,829392883,28.5320800,-81.3478725,,,,,,yes,,,,,,,,,,
way,829392884,28.5323100,-81.3478860,,,,,,yes,,,,,,,,,,
way,829392885,28.5325010,-81.3478965,,,,,,yes,,,,,,,,,,
way,829392886,28.5322735,-81.3483160,,,,,,yes,,,,,,,,,,
way,829392887,28.5325510,-81.3485320,,,,,,yes,,,,,,,,,,
way,829392888,28.5326605,-81.3483005,,,,,,yes,,,,,,,,,,
way,829392889,28.5327305,-81.3478955,,,,,,yes,,,,,,,,,,
way,829392890,28.5322220,-81.3489995,,,,,,yes,,,,,,,,,,
way,829392891,28.5321310,-81.3492035,,,,,,yes,,,,,,,,,,
way,829392892,28.5305592,-81.3508387,,,,,,yes,,,,,,,,,,
way,829392893,28.5308331,-81.3502988,,,,,,yes,,,,,,,,,,
way,829392894,28.5309968,-81.3510651,,,,,,yes,,,,,,,,,,
way,829392895,28.5325420,-81.3473685,,,,,,yes,,,,,,,,,,
way,829392896,28.5325585,-81.3471480,,,,,,yes,,,,,,,,,,
way,829392897,28.5325845,-81.3469005,,,,,,yes,,,,,,,,,,
way,829392898,28.5325610,-81.3466435,,,,,,yes,,,,,,,,,,
way,829392899,28.5325890,-81.3463890,,,,,,yes,,,,,,,,,,
way,829392900,28.5325960,-81.3461640,,,,,,yes,,,,,,,,,,
way,829392901,28.5325915,-81.3459290,,,,,,yes,,,,,,,,,,
way,829392902,28.5326070,-81.3456905,,,,,,yes,,,,,,,,,,
way,829392903,28.5326050,-81.3454510,,,,,,yes,,,,,,,,,,
way,829392904,28.5325385,-81.3452050,,,,,,yes,,,,,,,,,,
way,829392905,28.5325745,-81.3449685,,,,,,yes,,,,,,,,,,
way,829392906,28.5325915,-81.3447355,,,,,,yes,,,,,,,,,,
way,829392907,28.5325870,-81.3444845,,,,,,yes,,,,,,,,,,
way,829392908,28.5325855,-81.3442555,,,,,,yes,,,,,,,,,,
way,829392909,28.5326175,-81.3439965,,,,,,yes,,,,,,,,,,
way,829392910,28.5325920,-81.3437730,,,,,,yes,,,,,,,,,,
way,829392961,28.5321320,-81.3437750,,,,,,yes,,,,,,,,,,
way,829392962,28.5321180,-81.3440005,,,,,,yes,,,,,,,,,,
way,829392963,28.5321465,-81.3442480,,,,,,yes,,,,,,,,,,
way,829392964,28.5321350,-81.3444850,,,,,,yes,,,,,,,,,,
way,829392965,28.5321295,-81.3447235,,,,,,yes,,,,,,,,,,
way,829392966,28.5321110,-81.3449705,,,,,,yes,,,,,,,,,,
way,829392967,28.5321225,-81.3452020,,,,,,yes,,,,,,,,,,
way,829392968,28.5321305,-81.3454405,,,,,,yes,,,,,,,,,,
way,829392969,28.5321110,-81.3456795,,,,,,yes,,,,,,,,,,
way,829392970,28.5321260,-81.3459220,,,,,,yes,,,,,,,,,,
way,829392971,28.5321280,-81.3461610,,,,,,yes,,,,,,,,,,
way,829392972,28.5321075,-81.3463995,,,,,,yes,,,,,,,,,,
way,829392973,28.5321355,-81.3466425,,,,,,yes,,,,,,,,,,
way,829392974,28.5321025,-81.3468785,,,,,,yes,,,,,,,,,,
way,829392975,28.5321060,-81.3471145,,,,,,yes,,,,,,,,,,
way,829392976,28.5321270,-81.3473545,,,,,,yes,,,,,,,,,,
way,829392977,28.5316500,-81.3473720,,,,,,yes,,,,,,,,,,
way,829392978,28.5316525,-81.3471080,,,,,,yes,,,,,,,,,,
way,829392979,28.5316560,-81.3468770,,,,,,yes,,,,,,,,,,
way,829392980,28.5316370,-81.3464075,,,,,,yes,,,,,,,,,,
way,829392981,28.5316410,-81.3466370,,,,,,yes,,,,,,,,,,
way,829392982,28.5316570,-81.3461585,,,,,,yes,,,,,,,,,,
way,829392983,28.5316605,-81.3459100,,,,,,yes,,,,,,,,,,
way,829392984,28.5316510,-81.3456770,,,,,,yes,,,,,,,,,,
way,829392985,28.5316570,-81.3454360,,,,,,yes,,,,,,,,,,
way,829392986,28.5316560,-81.3451995,,,,,,yes,,,,,,,,,,
way,829392987,28.5316630,-81.3449600,,,,,,yes,,,,,,,,,,
way,829392988,28.5316630,-81.3447175,,,,,,yes,,,,,,,,,,
way,829392989,28.5316690,-81.3444790,,,,,,yes,,,,,,,,,,
way,829392990,28.5316795,-81.3442420,,,,,,yes,,,,,,,,,,
way,829392991,28.5316840,-81.3439975,,,,,,yes,,,,,,,,,,
way,829392992,28.5314960,-81.3444245,,,,,,yes,,,,,,,,,,
way,829392993,28.5316475,-81.3437765,,,,,,yes,,,,,,,,,,
way,829392994,28.5312440,-81.3440660,,,,,,yes,,,,,,,,,,
way,829392995,28.5312305,-81.3443050,,,,,,yes,,,,,,,,,,
way,829392996,28.5312315,-81.3445450,,,,,,yes,,,,,,,,,,
way,829392997,28.5312210,-81.3437755,,,,,,yes,,,,,,,,,,
way,829392998,28.5312425,-81.3448025,,,,,,yes,,,,,,,,,,
way,829392999,28.5312435,-81.3450505,,,,,,yes,,,,,,,,,,
way,829393000,28.5312390,-81.3453000,,,,,,yes,,,,,,,,,,
way,829393001,28.5312540,-81.3455480,,,,,,yes,,,,,,,,,,
way,829393002,28.5312420,-81.3457980,,,,,,yes,,,,,,,,,,
way,829393003,28.5312470,-81.3460490,,,,,,yes,,,,,,,,,,
way,829393004,28.5312105,-81.3462965,,,,,,yes,,,,,,,,,,
way,829393005,28.5312345,-81.3465487,,,,,,yes,,,,,,,,,,
way,829393006,28.5312200,-81.3467980,,,,,,yes,,,,,,,,,,
way,829393007,28.5312210,-81.3470450,,,,,,yes,,,,,,,,,,
way,829393008,28.5312215,-81.3472930,,,,,,yes,,,,,,,,,,
way,829393009,28.5307145,-81.3472915,,,,,,yes,,,,,,,,,,
way,829393010,28.5307155,-81.3470410,,,,,,yes,,,,,,,,,,
way,829393127,28.5307205,-81.3467925,,,,,,yes,,,,,,,,,,
way,829393128,28.5307100,-81.3465460,,,,,,yes,,,,,,,,,,
way,829393129,28.5307170,-81.3463045,,,,,,yes,,,,,,,,,,
way,829393130,28.5307250,-81.3460415,,,,,,yes,,,,,,,,,,
way,829393131,28.5307360,-81.3457950,,,,,,yes,,,,,,,,,,
way,829393132,28.5307340,-81.3455460,,,,,,yes,,,,,,,,,,
way,829393133,28.5307390,-81.3452960,,,,,,yes,,,,,,,,,,
way,829393134,28.5307125,-81.3447995,,,,,,yes,,,,,,,,,,
way,829393135,28.5307030,-81.3445810,,,,,,yes,,,,,,,,,,
way,829393136,28.5307085,-81.3442860,,,,,,yes,,,,,,,,,,
way,829393137,28.5307285,-81.3450470,,,,,,yes,,,,,,,,,,
way,829393138,28.5307110,-81.3440500,,,,,,yes,,,,,,,,,,
way,829393139,28.5307170,-81.3438195,,,,,,yes,,,,,,,,,,
way,829393140,28.5304420,-81.3383675,,,,,,yes,,,,,,,,,,
way,829393141,28.5304495,-81.3381320,,,,,,yes,,,,,,,,,,
way,829393142,28.5304450,-81.3378515,,,,,,yes,,,,,,,,,,
way,829393143,28.5304410,-81.3376045,,,,,,yes,,,,,,,,,,
way,829393144,28.5304350,-81.3370815,,,,,,yes,,,,,,,,,,
way,829393145,28.5304600,-81.3373340,,,,,,yes,,,,,,,,,,
way,829393146,28.5304590,-81.3388990,,,,,,yes,,,,,,,,,,
way,829393147,28.5302310,-81.3389405,,,,,,yes,,,,,,,,,,
way,829393148,28.5299970,-81.3389570,,,,,,yes,,,,,,,,,,
way,829393149,28.5299760,-81.3384070,,,,,,yes,,,,,,,,,,
way,829393150,28.5299630,-81.3380395,,,,,,yes,,,,,,,,,,
way,829393151,28.5299655,-81.3371485,,,,,,yes,,,,,,,,,,
way,829393152,28.5299875,-81.3374870,,,,,,yes,,,,,,,,,,
way,829393153,28.5297460,-81.3371955,,,,,,yes,,,,,,,,,,
way,829393154,28.5294865,-81.3371745,,,,,,yes,,,,,,,,,,
way,829393155,28.5297240,-81.3375430,,,,,,yes,,,,,,,,,,
way,829393156,28.5295375,-81.3375595,,,,,,yes,,,,,,,,,,
way,829393157,28.5297310,-81.3380635,,,,,,yes,,,,,,,,,,
way,829393158,28.5297080,-81.3384445,,,,,,yes,,,,,,,,,,
way,829393159,28.5297500,-81.3390030,,,,,,yes,,,,,,,,,,
way,829393160,28.5295315,-81.3390260,,,,,,yes,,,,,,,,,,
way,829393161,28.5292760,-81.3390135,,,,,,yes,,,,,,,,,,
way,829393162,28.5292330,-81.3384515,,,,,,yes,,,,,,,,,,
way,829393163,28.5294745,-81.3384830,,,,,,yes,,,,,,,,,,
way,829393164,28.5294950,-81.3381145,,,,,,yes,,,,,,,,,,
way,829393165,28.5292785,-81.3381145,,,,,,yes,,,,,,,,,,
way,829393166,28.5292345,-81.3375955,,,,,,yes,,,,,,,,,,
way,829393167,28.5292760,-81.3371900,,,,,,yes,,,,,,,,,,
way,829393168,28.5290615,-81.3371810,,,,,,yes,,,,,,,,,,
way,829393169,28.5288730,-81.3371690,,,,,,yes,,,,,,,,,,
way,829393170,28.5290380,-81.3375710,,,,,,yes,,,,,,,,,,
way,829393171,28.5288060,-81.3375790,,,,,,yes,,,,,,,,,,
way,829393172,28.5290610,-81.3380750,,,,,,yes,,,,,,,,,,
way,829393173,28.5288450,-81.3381090,,,,,,yes,,,,,,,,,,
way,829393174,28.5290070,-81.3384830,,,,,,yes,,,,,,,,,,
way,829393175,28.5287670,-81.3384930,,,,,,yes,,,,,,,,,,
way,829393176,28.5290120,-81.3390405,,,,,,yes,,,,,,,,,,
way,829393505,28.5287580,-81.3390140,,,,,,yes,,,,,,,,,,
way,829393506,28.5284440,-81.3390085,,,,,,yes,,,,,,,,,,
way,829393507,28.5285185,-81.3384525,,,,,,yes,,,,,,,,,,
way,829393508,28.5282865,-81.3384900,,,,,,yes,,,,,,,,,,
way,829393509,28.5280340,-81.3384875,,,,,,yes,,,,,,,,,,
way,829393510,28.5279010,-81.3380810,,,,,,yes,,,,,,,,,,
way,829393511,28.5281810,-81.3380960,,,,,,yes,,,,,,,,,,
way,829393512,28.5283780,-81.3381170,,,,,,yes,,,,,,,,,,
way,829393513,28.5285890,-81.3380705,,,,,,yes,,,,,,,,,,
way,829393514,28.5285760,-81.3375685,,,,,,yes,,,,,,,,,,
way,829393515,28.5283435,-81.3375890,,,,,,yes,,,,,,,,,,
way,829393516,28.5281090,-81.3375445,,,,,,yes,,,,,,,,,,
way,829393517,28.5278545,-81.3375630,,,,,,yes,,,,,,,,,,
way,829393518,28.5277960,-81.3374415,,,,,,yes,,,,,,,,,,
way,829393519,28.5277385,-81.3371790,,,,,,yes,,,,,,,,,,
way,829393520,28.5279755,-81.3371830,,,,,,yes,,,,,,,,,,
way,829393521,28.5281955,-81.3371970,,,,,,yes,,,,,,,,,,
way,829393522,28.5284065,-81.3371755,,,,,,yes,,,,,,,,,,
way,829393523,28.5286205,-81.3371860,,,,,,yes,,,,,,,,,,
way,829393524,28.5288245,-81.3364470,,,,,,yes,,,,,,,,,,
way,829393525,28.5285545,-81.3362770,,,,,,yes,,,,,,,,,,
way,829393526,28.5287070,-81.3367080,,,,,,yes,,,,,,,,,,
way,829393527,28.5284260,-81.3366460,,,,,,yes,,,,,,,,,,
way,829393528,28.5282025,-81.3366555,,,,,,yes,,,,,,,,,,
way,829393529,28.5279855,-81.3366865,,,,,,yes,,,,,,,,,,
way,829393530,28.5277090,-81.3366755,,,,,,yes,,,,,,,,,,
way,829393531,28.5276825,-81.3364410,,,,,,yes,,,,,,,,,,
way,829393532,28.5276905,-81.3361970,,,,,,yes,,,,,,,,,,
way,829393533,28.5276720,-81.3359645,,,,,,yes,,,,,,,,,,
way,829393534,28.5276675,-81.3357635,,,,,,yes,,,,,,,,,,
way,829393535,28.5276944,-81.3354912,,,,,,yes,,,,,,,,,,
way,829393536,28.5280280,-81.3356490,,,,,,yes,,,,,,,,,,
way,829393537,28.5281320,-81.3358835,,,,,,yes,,,,,,,,,,
way,829393538,28.5283445,-81.3361210,,,,,,yes,,,,,,,,,,
way,829393539,28.5277020,-81.3351825,,,,,,yes,,,,,,,,,,
way,829393540,28.5282620,-81.3350760,,,,,,yes,,,,,,,,,,
way,829393541,28.5283615,-81.3353210,,,,,,yes,,,,,,,,,,
way,829393542,28.5285010,-81.3355050,,,,,,yes,,,,,,,,,,
way,829393543,28.5286610,-81.3357255,,,,,,yes,,,,,,,,,,
way,829393544,28.5288165,-81.3358845,,,,,,yes,,,,,,,,,,
way,829393545,28.5290240,-81.3360115,,,,,,yes,,,,,,,,,,
