node_id,lat,lon
0,28.538106,-81.3797376
1,28.5543073,-81.3471392
2,28.5210237,-81.3110117
3,28.5734172,-81.3718323
4,28.5710204,-81.3654406
5,28.5239027,-81.3314668
6,28.4311662,-81.3099947
7,28.5724228,-81.3730705
8,28.5394711,-81.3725963
9,28.564326,-81.3667041
10,28.5638338,-81.36368
11,28.5642517,-81.3689654
12,28.5642805,-81.369502
13,28.5642224,-81.3698567
14,28.5638839,-81.3692254
15,28.5638727,-81.3688701
16,28.5737893,-81.3713025
17,28.5738416,-81.3734814
18,28.5762464,-81.3731595
19,28.5715841,-81.3746816
20,28.5766505,-81.3716202
21,28.5716618,-81.3719887
22,28.5726056,-81.373078
23,28.546367,-81.383526
24,28.567364,-81.374888
25,28.5670325,-81.375242
26,28.5666815,-81.3754045
27,28.5663095,-81.37541
28,28.566566,-81.3747415
29,28.5662585,-81.374965
30,28.5668015,-81.3744555
31,28.567087,-81.3741795
32,28.567372,-81.3741945
33,28.567424,-81.373652
34,28.5667885,-81.373054
35,28.5660205,-81.373022
36,28.566014,-81.374306
37,28.566086,-81.374572
38,28.56547,-81.37298
39,28.5635225,-81.3726495
40,28.563262,-81.3726925
41,28.5630176,-81.3727247
42,28.563689,-81.371593
43,28.56346,-81.371257
44,28.563609,-81.372102
45,28.5637415,-81.3708035
46,28.5638465,-81.370568
47,28.5621414,-81.3729912
48,28.560428,-81.3748205
49,28.559958,-81.375613
50,28.558881,-81.374525
51,28.5581815,-81.3748365
52,28.5581515,-81.374173
53,28.5582745,-81.375705
54,28.5682385,-81.372991
55,28.5684465,-81.3720505
56,28.568002,-81.372116
57,28.5678545,-81.373067
58,28.567985,-81.3737625
59,28.5679575,-81.3741595
60,28.5679765,-81.374601
61,28.5692765,-81.372989
62,28.5694325,-81.373079
63,28.569237,-81.3724038
64,28.5693465,-81.3720365
65,28.569045,-81.371824
66,28.5689685,-81.371946
67,28.5698575,-81.3718125
68,28.5705873,-81.3722868
69,28.5706895,-81.3715325
70,28.5710295,-81.3714285
71,28.572869,-81.3696385
72,28.508569,-81.383318
73,28.570964,-81.373899
74,28.571052,-81.3736095
75,28.5710415,-81.3731055
76,28.5708205,-81.3730235
77,28.5706755,-81.375
78,28.570666,-81.37485
79,28.5706645,-81.374698
80,28.570672,-81.374461
81,28.5706695,-81.374186
82,28.5706585,-81.373871
83,28.5706845,-81.3736605
84,28.5706875,-81.3734025
85,28.570594,-81.3730225
86,28.5702285,-81.373627
87,28.5701925,-81.373805
88,28.570262,-81.373954
89,28.570193,-81.3741175
90,28.5702465,-81.3742465
91,28.570255,-81.3744115
92,28.5702115,-81.374572
93,28.5701976,-81.3747249
94,28.5702505,-81.3748915
95,28.570249,-81.375046
96,28.56992,-81.3742585
97,28.5698485,-81.374095
98,28.569936,-81.3739435
99,28.56976,-81.373937
100,28.5698745,-81.373624
101,28.569811,-81.3745755
102,28.5698095,-81.3744125
103,28.569807,-81.374717
104,28.5698219,-81.3730769
105,28.57003,-81.3731169
106,28.5698046,-81.3734508
107,28.5701655,-81.3730901
108,28.5703459,-81.3732355
109,28.5703111,-81.3729934
110,28.5717985,-81.37331
111,28.575967,-81.3738765
112,28.579447,-81.373773
113,28.5578055,-81.374328
114,28.554552,-81.3620465
115,28.568916,-81.372951
116,28.568865,-81.373337
117,28.568852,-81.3735075
118,28.568886,-81.3737275
119,28.568878,-81.3740025
120,28.5688535,-81.374442
121,28.5690065,-81.3743995
122,28.5684165,-81.3741485
123,28.568439,-81.3734005
124,28.5683935,-81.373701
125,28.5684085,-81.375102
126,28.568846,-81.3747405
127,28.56933,-81.375004
128,28.5693515,-81.374859
129,28.569355,-81.3746705
130,28.569304,-81.374516
131,28.569389,-81.3739865
132,28.5693121,-81.3741786
133,28.5693575,-81.373697
134,28.56938,-81.37351
135,28.569393,-81.373344
136,28.5688956,-81.3742225
137,28.564501,-81.370914
138,28.564639,-81.3712385
139,28.5647425,-81.3711915
140,28.564845,-81.371187
141,28.564898,-81.3709285
142,28.5649415,-81.371186
143,28.56519,-81.370906
144,28.5651115,-81.370191
145,28.564858,-81.3701925
146,28.5648685,-81.3705425
147,28.5645155,-81.3705295
148,28.564514,-81.370254
149,28.564249,-81.370281
150,28.5642575,-81.3701355
151,28.564668,-81.36953
152,28.564864,-81.369814
153,28.564931,-81.3697095
154,28.564705,-81.369795
155,28.5648925,-81.3694735
156,28.5650335,-81.369688
157,28.565089,-81.3697995
158,28.5650855,-81.3695015
159,28.5652585,-81.369507
160,28.565288,-81.369801
161,28.565526,-81.3697925
162,28.5657,-81.3697935
163,28.5656505,-81.3696025
164,28.565695,-81.3694875
165,28.565494,-81.3695045
166,28.566017,-81.3702095
167,28.5661775,-81.3702015
168,28.5663175,-81.3702485
169,28.5660535,-81.3705115
170,28.5658875,-81.370509
171,28.5656645,-81.3705155
172,28.565852,-81.3702085
173,28.5656695,-81.3702015
174,28.5654895,-81.370522
175,28.5655,-81.3701935
176,28.5662985,-81.370486
177,28.5664625,-81.370202
178,28.566295,-81.3709275
179,28.5661575,-81.3709165
180,28.5660475,-81.3709235
181,28.5659375,-81.37092
182,28.5658275,-81.3709205
183,28.5657155,-81.3709225
184,28.565614,-81.3709135
185,28.5655,-81.3709165
186,28.565526,-81.3712475
187,28.565733,-81.3711925
188,28.566022,-81.371115
189,28.566267,-81.3711715
190,28.566394,-81.371155
191,28.5665515,-81.369797
192,28.56656,-81.369521
193,28.566721,-81.3697515
194,28.5668005,-81.3695175
195,28.5663315,-81.369508
196,28.5661145,-81.369542
197,28.566129,-81.369809
198,28.5659065,-81.369817
199,28.565845,-81.369688
200,28.565836,-81.3696175
201,28.565932,-81.3695125
202,28.5652395,-81.3696875
203,28.564586,-81.3690765
204,28.5647215,-81.3690885
205,28.564859,-81.369087
206,28.564997,-81.369098
207,28.5649935,-81.368886
208,28.564988,-81.368741
209,28.565008,-81.368566
210,28.564857,-81.3685625
211,28.564719,-81.36859
212,28.5646105,-81.3687035
213,28.565125,-81.368567
214,28.5652835,-81.368577
215,28.5720275,-81.376862
216,28.5715415,-81.377279
217,28.571011,-81.376541
218,28.5710255,-81.3769075
219,28.5709165,-81.378207
220,28.570831,-81.377249
221,28.570675,-81.3772495
222,28.570673,-81.3767475
223,28.570648,-81.3765655
224,28.5706625,-81.3764115
225,28.5708035,-81.3765575
226,28.570699,-81.3768855
227,28.570243,-81.376408
