node_id,lat,lon
0,28.4743533,-81.27172
1,28.4740807,-81.2567523
2,28.4743654,-81.2576284
3,28.4437029,-81.3032388
4,28.4772044,-81.2607783
5,28.4761028,-81.2604778
6,28.4761872,-81.2610419
7,28.480885,-81.2500185
8,28.480863,-81.250802
9,28.4801655,-81.250662
10,28.480169,-81.248346
11,28.4795525,-81.2498935
12,28.47893,-81.250216
13,28.4794535,-81.2506485
14,28.475109,-81.24542
15,28.5382662,-81.364902
16,28.4795465,-81.254964
17,28.4797385,-81.255013
18,28.4799334,-81.2550085
19,28.4800945,-81.254955
20,28.480263,-81.25494
21,28.480424,-81.2548435
22,28.480639,-81.2547435
23,28.480859,-81.2547975
24,28.481016,-81.2549625
25,28.4810835,-81.255154
26,28.481161,-81.2553185
27,28.4812695,-81.255503
28,28.481426,-81.2556135
29,28.4815565,-81.255753
30,28.4816835,-81.255875
31,28.481821,-81.255982
32,28.481978,-81.2561072
33,28.48207,-81.2563155
34,28.482067,-81.2565455
35,28.482045,-81.256779
36,28.4819075,-81.2569395
37,28.481816,-81.25709
38,28.4817135,-81.257226
39,28.481602,-81.2573611
40,28.4815235,-81.2575315
41,28.481406,-81.257701
42,28.481258,-81.257798
43,28.481096,-81.257888
44,28.480968,-81.257985
45,28.480797,-81.2580645
46,28.4806675,-81.25816
47,28.4805305,-81.2582905
48,28.4803855,-81.2583785
49,28.4802344,-81.258427
50,28.480118,-81.2585685
51,28.479965,-81.2586645
52,28.479825,-81.258733
53,28.4793725,-81.2595105
54,28.479166,-81.259491
55,28.478977,-81.2595095
56,28.4787215,-81.2595085
57,28.4784725,-81.259501
58,28.4785105,-81.2591955
59,28.4784775,-81.2590185
60,28.478421,-81.258823
61,28.478322,-81.2586485
62,28.4782418,-81.2584835
63,28.478191,-81.2582815
64,28.478133,-81.2580915
65,28.4780615,-81.2579045
66,28.477975,-81.2577405
67,28.4778585,-81.257549
68,28.47774,-81.2574295
69,28.477558,-81.2573455
70,28.478079,-81.2569235
71,28.4781715,-81.257052
72,28.4783125,-81.257234
73,28.4783565,-81.2574305
74,28.4784325,-81.25762
75,28.478491,-81.257803
76,28.4785147,-81.2579846
77,28.4787835,-81.257771
78,28.4789594,-81.2576995
79,28.4790835,-81.2575915
80,28.4792385,-81.25751
81,28.4794165,-81.257382
82,28.4795495,-81.2572875
83,28.479687,-81.257163
84,28.4798375,-81.256907
85,28.479785,-81.2566755
86,28.479757,-81.2565028
87,28.4797025,-81.256315
88,28.4796395,-81.2561415
89,28.4795955,-81.255971
90,28.4795305,-81.2557915
91,28.4794755,-81.25561
