node_id,lat,lon
0,32.813655,-117.1234111
1,32.5778729,-117.0900921
2,32.6939086,-117.1385584
3,32.7311944,-117.1619077
4,32.7549504,-117.0973896
5,32.7942571,-117.2553306
6,32.8227754,-117.1035016
7,32.7020839,-117.0471543
8,32.7554806,-117.1152758
9,32.7556143,-117.0917913
10,32.82261,-117.1451026
11,32.7916566,-117.0965588
12,32.6909379,-117.1301433
13,32.9033495,-117.1872542
14,32.709148,-117.0836895
15,32.7381047,-117.1606848
16,32.6961166,-117.1374488
17,32.7666955,-117.0574074
18,32.7213421,-117.1689685
19,32.7563659,-117.0971782
20,32.7681113,-117.0618442
21,32.892125,-117.152957
22,32.7153516,-117.1125511
23,32.7159556,-117.1589536
24,32.7121688,-117.1488374
25,32.7420261,-117.1843537
26,32.7120039,-117.1488993
27,32.7683992,-117.0528551
28,32.7905827,-117.0984758
29,32.7018832,-117.0460174
30,32.7544715,-117.0602629
31,32.7049939,-117.144598
32,32.7464842,-117.1930448
33,32.737597,-117.0919447
34,32.6813966,-117.048997
35,32.7658206,-117.2042496
36,32.7543268,-117.2231952
37,32.7673869,-117.0572124
38,32.5938153,-117.0848143
39,32.7240806,-117.1050925
40,32.7496794,-117.0838988
41,32.7712037,-117.0695627
42,32.5652454,-116.9718452
43,32.7167408,-117.2516808
44,32.6963902,-117.1347276
45,32.9972048,-117.0657841
46,32.8360581,-117.1452316
47,32.8892072,-117.1867503
48,32.833831,-117.2484178
49,32.9804434,-117.0774586
50,32.8481969,-117.2704399
51,32.9111898,-117.1446282
52,32.8224589,-117.1517484
53,32.7279305,-117.1641314
54,32.8871631,-117.1665295
55,32.9049415,-117.2310278
56,32.7804257,-117.159488
57,32.7848259,-117.1590389
58,32.8778129,-117.183216
59,32.8124744,-117.2685857
60,32.9622444,-117.1171111
61,32.9951517,-117.0666037
62,32.8520027,-117.2170852
63,32.9825922,-117.0758799
64,32.7333226,-117.1609562
65,32.7498223,-117.0971962
66,32.8815051,-117.2402955
67,32.7391597,-117.162414
68,32.7516491,-117.2454513
69,32.7310855,-117.1600065
70,32.8822136,-117.2433024
71,32.8965684,-117.2202615
72,32.7486069,-117.241408
73,32.758809,-117.179063
74,32.8547829,-117.1845512
75,32.7550793,-117.0979038
76,32.7571514,-117.0823734
77,32.7737504,-117.175072
78,32.8015124,-117.2339011
79,32.888355,-117.1564493
80,32.901403,-117.2419146
81,32.7582727,-117.0745251
82,32.8909644,-117.1817864
83,32.8836139,-117.1664122
84,32.8027812,-117.0114506
85,32.733894,-117.1609473
86,32.7377733,-117.1614822
87,32.8821605,-117.1661732
88,32.8873191,-117.1747754
89,32.8476929,-117.2748665
90,32.7174928,-117.155898
91,32.7447395,-117.1620089
92,32.7478995,-117.1263936
93,32.9047031,-117.1946052
94,32.8343269,-117.145567
95,32.9035611,-117.1830609
96,32.7542087,-117.2055371
97,32.8750706,-117.2341888
