node_id,lat,lon
0,32.8985105,-117.1101403
1,32.7517233,-117.2065499
2,32.8050581,-117.2188545
3,32.7812622,-117.2063077
4,32.7576053,-117.216456
5,32.8324524,-117.1334537
6,32.7710768,-117.1544093
7,32.727008,-117.2267757
8,32.7577577,-117.098005
9,32.7395574,-117.0696772
10,32.5701404,-117.0827918
11,32.7440231,-117.1303534
12,32.7569462,-117.0842105
13,32.726514,-117.1697037
14,32.8927084,-117.2386429
15,32.7159541,-117.155088
16,32.9023013,-117.1777051
17,32.891305,-117.2006505
18,32.6931359,-117.1301388
19,32.7400168,-117.0690267
20,32.748678,-117.0813841
21,32.9027465,-117.1129837
22,32.9021204,-117.1141473
23,32.7100482,-117.0599044
24,32.7558634,-117.0915584
25,32.7027227,-117.1378177
26,32.8980128,-117.2229504
27,32.9896266,-117.0816787
28,32.584877,-117.0843724
29,32.5707879,-117.0826342
30,32.9903012,-117.0794908
31,32.8035201,-117.0106157
32,32.8778936,-117.2308357
33,32.5779727,-117.0939714
34,32.8928953,-117.1531298
35,32.76246,-117.0648132
36,32.5783727,-117.061644
37,32.9608891,-117.134225
38,32.8725121,-117.2167499
39,32.8820037,-117.2058306
40,33.0207281,-117.0751566
41,32.7852944,-117.1593059
42,32.8333858,-117.1790416
43,32.966796,-117.1495825
44,32.718097,-117.1587198
45,32.9027827,-117.2181584
46,32.815968,-117.2705494
47,32.9578681,-117.2239797
48,32.5431997,-117.0398961
49,32.5823191,-117.0346217
50,32.8783804,-117.2372185
51,32.8908261,-117.223029
52,32.5763337,-117.0373436
53,32.9034176,-117.2209776
54,32.5790102,-117.0366712
55,32.8151048,-117.2707946
56,32.9035426,-117.2286836
57,32.8255347,-117.1543561
58,32.8363316,-117.1528336
59,32.8536272,-117.2557983
60,32.8486172,-117.2722538
61,32.5509858,-117.0387788
62,32.9039957,-117.2212916
63,32.8353111,-117.1596943
64,32.6815195,-117.0372429
65,32.5856313,-117.062056
66,33.018876,-117.0749323
67,32.9823233,-117.2311847
68,32.9494259,-117.2393621
69,32.5528435,-117.0423849
70,32.5708434,-117.0660285
71,32.908052,-117.1858664
72,32.825342,-117.1460516
73,32.9958932,-117.0668498
74,32.9085232,-117.2434117
75,33.0235992,-117.0859385
76,33.0249198,-117.0761816
77,32.8874904,-117.1842187
78,32.9884642,-117.0713279
79,32.894782,-117.1202307
80,32.5760079,-117.0924679
81,32.7501552,-117.1299428
82,32.8955954,-117.117781
83,32.743148,-117.2101002
84,32.8996153,-117.1948369
85,32.7986381,-117.2524382
86,32.8883038,-117.1830503
87,32.8476197,-117.2740807
88,32.8105673,-117.1896704
89,32.8867239,-117.183891
90,32.8903796,-117.1461838
91,32.7363002,-117.1599941
92,32.82775,-117.1470353
93,32.8011641,-117.1583139
94,32.7430238,-117.1619096
95,32.7838497,-117.1254229
96,32.7522586,-117.19368
97,32.7523346,-117.2072592
98,32.8858073,-117.2435054
99,32.8812779,-117.1664416
100,32.856678,-117.20452
101,32.9114277,-117.1186405
102,32.9124437,-117.1187324
103,32.9105836,-117.1186379
104,32.902245,-117.2260672
105,32.9086024,-117.1175464
106,32.9174932,-117.1267283
107,32.9064277,-117.1753433
108,32.8581831,-117.2290988
109,32.8792248,-117.2106687
110,32.911778,-117.1208379
111,32.911358,-117.1203327
112,32.9119321,-117.1197122
113,32.9120565,-117.1194715
114,32.8160252,-117.1848953
115,32.9348685,-117.229708
116,32.9104762,-117.1572981
117,32.9170799,-117.1304298
118,32.9162177,-117.1277368
119,32.9158588,-117.1129962
