node_id,lat,lon
0,60.2348736,25.0712201
1,60.1867039,24.9741384
2,60.1850998,24.9687115
3,60.2156719,24.9861202
4,60.1826852,24.9701823
5,60.1829948,24.9684223
6,60.1827783,24.9689428
7,60.1886943,24.9771662
8,60.1807592,25.0064158
9,60.1894411,24.9648865
10,60.1899253,24.9653972
11,60.189824,24.9713061
12,60.1900054,24.9705833
13,60.1901542,24.9698844
14,60.1654173,24.9253797
15,60.1904029,24.9639199
16,60.1907031,24.9634558
17,60.1910626,24.9629957
18,60.191792,24.9628085
19,60.1916061,24.9611207
20,60.1755368,24.9524735
21,60.1880346,24.9653414
22,60.187917,24.9649388
23,60.1860762,24.9632029
24,60.1846019,24.9621464
25,60.1848909,24.9623924
26,60.2377113,25.0070699
27,60.1815692,24.9553665
28,60.1811102,24.9557266
29,60.1830102,24.9594867
30,60.1835,24.9592997
31,60.1792451,24.9540354
32,60.1878706,24.9657675
33,60.1653604,24.9293725
34,60.1850479,24.9600558
35,60.1852993,24.9603074
36,60.1859159,24.9606036
37,60.1857785,24.9582362
38,60.1866968,24.959315
39,60.1864205,24.9589098
40,60.1885809,24.9642872
41,60.1888773,24.9644458
42,60.1885553,24.9653297
43,60.1846908,24.9563505
44,60.1823424,24.9600195
45,60.1865875,24.9555186
46,60.1881092,24.9513812
47,60.1866838,24.9608701
48,60.1872474,24.9619473
49,60.1862699,24.9624628
50,60.1856546,24.9656304
51,60.1854541,24.9663901
52,60.1833532,24.9623799
53,60.1831626,24.9618187
54,60.183759,24.9568463
55,60.1834254,24.9563753
56,60.1844882,24.95942
57,60.183912,24.9584884
58,60.1835979,24.9583693
59,60.183181,24.9543959
60,60.183635,24.955563
61,60.186835,24.958636
62,60.1870693,24.956437
63,60.1859311,24.9540197
64,60.1861922,24.9535644
65,60.1848674,24.95537
66,60.1850701,24.9550301
67,60.1852996,24.9543239
68,60.1855539,24.9543064
69,60.185787,24.9546119
70,60.1861181,24.9553181
71,60.1859616,24.9570275
72,60.1856506,24.956333
73,60.1861385,24.9559164
74,60.1777323,24.946484
75,60.1836124,24.9536318
76,60.2219435,24.8508026
77,60.1610007,24.9303061
78,60.1825946,24.9675953
79,60.1805823,24.9609479
80,60.1806531,24.961863
81,60.1800278,24.9607788
82,60.179637,24.9613746
83,60.1799341,24.9597945
84,60.178855,24.9583592
85,60.1790562,24.9597297
86,60.1787705,24.9589454
87,60.178446,24.9613147
88,60.1784673,24.9626217
89,60.1792329,24.9608338
90,60.1792508,24.9619127
91,60.1792574,24.9630037
92,60.1839472,25.0112423
93,60.180072,24.9629495
94,60.2059886,24.8774606
95,60.1889992,24.9514598
96,60.1892355,24.9507232
97,60.1893803,24.9521597
98,60.1894532,24.9498486
99,60.2321718,24.9112319
100,60.2016253,24.9342352
101,60.1844372,24.9520447
102,60.1853395,24.9534672
103,60.2142719,24.9408282
104,60.1875249,24.9520042
105,60.1878325,24.9563568
106,60.1877983,24.9608647
107,60.187357,24.9549747
108,60.1878974,24.9557737
109,60.1891786,24.9567891
110,60.1888075,24.9594316
111,60.1885743,24.9616891
112,60.1887292,24.9620586
113,60.1911783,24.9562404
114,60.1912043,24.9567982
115,60.1912722,24.9573847
116,60.1914538,24.9583065
117,60.1916454,24.9592544
118,60.1920026,24.9595532
119,60.1918517,24.958835
120,60.1916991,24.9581028
121,60.1915849,24.9575407
122,60.191529,24.9571874
123,60.1914969,24.9568243
124,60.1947968,24.9580833
125,60.1855851,24.9604961
126,60.1866264,24.9622301
127,60.2534029,24.8590703
128,60.2037445,24.9497932
129,60.1872803,24.9687308
130,60.1740791,24.962177
131,60.2024034,24.9486304
132,60.1784562,25.055248
133,60.1905672,24.9663354
134,60.1653941,24.9411228
135,60.1838706,24.9550131
136,60.1841125,24.9554524
137,60.188711,24.9609819
138,60.2019806,24.9504012
139,60.1831101,24.9531994
140,60.1689619,24.953804
141,60.2104051,24.9569564
142,60.1920062,24.9585954
143,60.1918828,24.9561512
144,60.192061,24.9563183
145,60.1917201,24.9561132
146,60.1916793,24.9564739
147,60.1905402,24.9765715
148,60.2847053,25.0313891
149,60.1919585,24.9600503
150,60.1947183,25.0700586
151,60.1874484,24.9671787
152,60.1904729,25.063287
153,60.2079837,24.9462877
154,60.208376,24.969229
155,60.1906534,24.9656793
156,60.1666505,24.9184452
157,60.1919081,24.9566176
158,60.1643745,25.0577747
159,60.1856972,24.9607642
160,60.1849243,24.9601923
161,60.1848322,24.9600798
162,60.2024666,25.1604204
163,60.1955582,24.9515889
164,60.2282011,24.9748645
165,60.1885283,24.9539386
166,60.1860262,24.9568398
167,60.1892125,24.9539474
168,60.1881897,24.9540008
169,60.1859993,24.9549064
170,60.1886539,24.9554658
171,60.1889573,24.9555615
172,60.1595966,24.9377981
173,60.1912737,24.9691737
174,60.2050361,25.018057
175,60.1814989,24.9508518
176,60.1809594,24.9550906
177,60.1768106,24.9507269
178,60.1878564,24.9991253
179,60.1680112,24.9359792
180,60.188654,24.9574153
181,60.2088725,24.9767925
182,60.1738809,24.921859
183,60.1908283,25.096322
184,60.1803674,24.9536873
185,60.1821069,24.950831
186,60.1845249,24.9535434
187,60.1847358,24.954166
188,60.1855385,24.9536628
189,60.1851364,24.9537022
190,60.1870211,24.9558859
191,60.1870294,24.9590448
192,60.1867378,24.9579151
193,60.1872555,24.959237
194,60.1871224,24.9569912
195,60.187361,24.9596143
196,60.1841778,24.9563321
197,60.1848775,24.9533328
198,60.1851251,24.9532772
199,60.1851627,24.9547636
200,60.1866377,24.9519827
201,60.1859919,24.9529514
202,60.1863089,24.9518106
203,60.1859134,24.9520852
204,60.1865039,24.9521495
205,60.1866682,24.9526471
206,60.1868885,24.9542811
207,60.1858366,24.9524417
208,60.1860254,24.9522107
209,60.1860117,24.9519113
210,60.1873004,24.954306
211,60.1882016,24.9566082
212,60.1879525,24.9596496
213,60.1875002,24.9555978
214,60.1875512,24.9565767
215,60.1873917,24.951764
216,60.2214261,24.8881139
217,60.1827644,24.9554041
218,60.1833435,24.9569555
219,60.1838149,24.9560398
220,60.1838791,24.9574813
221,60.1845597,24.9585015
222,60.1842451,24.9577386
223,60.1844108,24.9581873
224,60.184009,24.9572595
225,60.1825889,24.952605
226,60.2122033,25.0379592
227,60.188936,24.9588708
228,60.1891806,24.9596468
229,60.2572974,24.9491883
230,60.1849327,24.9630933
231,60.2579372,24.9551064
232,60.1984485,24.8679338
233,60.1820387,24.9545111
234,60.1827513,24.9534339
235,60.1902712,24.8970519
236,60.2536923,24.9517546
237,60.2530043,24.9821444
238,60.197627,25.1121274
239,60.189704,24.9550329
240,60.1904283,24.9547098
241,60.1897956,24.9534944
242,60.1899563,24.9554401
243,60.1897979,24.9543191
244,60.1982891,25.1178012
245,60.1897361,24.9576014
246,60.191227,24.9604005
247,60.1898005,24.9571367
248,60.1908224,24.9607671
249,60.1984823,25.1186798
250,60.1902098,24.9622646
251,60.2313891,25.0278165
252,60.1880872,24.9583965
253,60.1880849,24.9589572
254,60.1880425,24.9586307
255,60.187866,24.9588191
256,60.1878659,24.9598554
257,60.2566448,25.0152818
258,60.1891416,24.9591629
259,60.1887962,24.9479184
260,60.1889244,24.9539289
261,60.1887377,24.9544531
262,60.1884908,24.954807
263,60.18918,24.9549679
264,60.1887836,24.9550301
265,60.1891493,24.9555608
266,60.1891813,24.9544647
267,60.1889001,24.9549805
268,60.1885781,24.9550696
269,60.1886578,24.9534281
270,60.1891042,24.9534099
271,60.1886554,24.9580163
272,60.1890497,24.9582
273,60.1887021,24.9561024
274,60.1891813,24.9574518
275,60.1885279,24.9568009
276,60.1824596,24.9514086
277,60.181883,24.9546275
278,60.1825134,24.9498572
279,60.1819768,24.9530481
280,60.1835674,24.9516959
281,60.1837473,24.9512169
282,60.2532918,24.9926923
283,60.1832881,24.9539851
284,60.1928106,24.9596949
285,60.1874756,24.9525812
