node_id,lat,lon
0,60.2275039,25.0128795
1,60.1981594,24.9666804
2,60.244007,25.0289754
3,60.2446636,25.0145444
4,60.243906,25.0154749
5,60.2437032,25.0126826
6,60.2440528,25.0127702
7,60.243997,25.0131859
8,60.2438778,25.0133767
9,60.2432309,25.0133099
10,60.2428509,25.015285
11,60.2504467,25.012989
12,60.2500938,25.0134266
13,60.2505371,25.0146116
14,60.2504136,25.0116623
15,60.24941,25.0134394
16,60.2498013,25.0141303
17,60.2491854,25.0138732
18,60.2495691,25.0122997
19,60.2493989,25.0126391
20,60.2489931,25.0119989
21,60.249071,25.0125201
22,60.2494379,25.0117576
23,60.247232,25.0108275
24,60.2461986,25.0128878
25,60.2510502,25.0163958
26,60.2509712,25.0155282
27,60.2526145,25.0165426
28,60.2537495,25.0169957
29,60.253751,25.0182355
30,60.253529,25.018636
31,60.2535805,25.0191975
32,60.253328,25.0195034
33,60.2535004,25.0199129
34,60.2532248,25.0188586
35,60.2523027,25.0172758
36,60.2521092,25.0178226
37,60.2519882,25.0172159
38,60.2521414,25.0204328
39,60.2523291,25.0211287
40,60.2512714,25.0221568
41,60.2508632,25.0221865
42,60.2506561,25.0213855
43,60.2504366,25.0205639
44,60.2507434,25.0190706
45,60.2504138,25.0187894
46,60.2515797,25.0188358
47,60.2515645,25.020683
48,60.2562122,25.0207384
49,60.2572388,25.0235773
50,60.2553466,25.0221406
51,60.25532,25.0232601
52,60.2549182,25.0231433
53,60.2558581,25.0250383
54,60.2550136,25.0247628
55,60.2544342,25.0245498
56,60.2538448,25.025544
57,60.2533935,25.0244851
58,60.2543426,25.0257746
59,60.2546551,25.0257637
60,60.2555605,25.0260634
61,60.2557823,25.0280289
62,60.254465,25.0274841
63,60.2539665,25.0270889
64,60.2537112,25.0269925
65,60.253431,25.0267563
66,60.2580948,25.0247339
67,60.2485314,25.0122047
68,60.2485608,25.0131375
69,60.2484154,25.0134219
70,60.2482213,25.013432
71,60.2480572,25.0138606
72,60.2478836,25.0140865
73,60.2477756,25.0133214
74,60.2476057,25.0136783
75,60.2478262,25.0122666
76,60.2477361,25.0144542
77,60.248027,25.0121747
78,60.248455,25.011548
79,60.2482026,25.0118863
80,60.2474852,25.0127448
81,60.2473236,25.0131397
82,60.2474172,25.0137665
83,60.2475259,25.0146971
84,60.2482739,25.012498
85,60.2481103,25.0127223
86,60.2479187,25.0129445
87,60.2488374,25.0147855
88,60.2487614,25.0143669
89,60.2487909,25.0157457
90,60.248037,25.014968
91,60.2489938,25.015707
92,60.2485699,25.0142188
93,60.2488435,25.0137052
94,60.2476377,25.0152961
95,60.2478742,25.0153578
96,60.2482901,25.0153053
97,60.2481071,25.0156098
98,60.2482713,25.0165724
99,60.2479135,25.017121
100,60.2477521,25.0162392
101,60.2484795,25.0153999
102,60.2485884,25.0159677
103,60.2508464,25.02373
104,60.2507249,25.023258
105,60.2505955,25.0227691
106,60.2506908,25.0241556
107,60.2506062,25.0245857
108,60.2505182,25.0250385
109,60.2504246,25.0255022
110,60.2504562,25.023392
111,60.2487901,25.0223222
112,60.2488618,25.0228497
113,60.2489347,25.0233365
114,60.2489902,25.0238475
115,60.2490683,25.0243886
116,60.2490156,25.0249166
117,60.2493261,25.0242165
118,60.2492511,25.0236912
119,60.2492572,25.0214545
120,60.2490152,25.0215858
121,60.2497479,25.025427
122,60.2499192,25.0231793
123,60.2501103,25.0231701
124,60.2499655,25.0241651
125,60.2500737,25.0236963
126,60.2495588,25.024704
127,60.2491119,25.0221409
128,60.2488386,25.0210176
129,60.2500081,25.0210759
130,60.2500419,25.0213949
131,60.2498404,25.0211932
132,60.2497351,25.0216735
133,60.2486956,25.02009
134,60.2497703,25.0196704
135,60.2498764,25.0200415
136,60.2492756,25.0199177
137,60.2491536,25.020738
138,60.2490702,25.0199007
139,60.2434783,25.0116669
140,60.2526332,25.0116366
141,60.252994,25.0121922
142,60.2534134,25.0133852
143,60.2537913,25.0131123
144,60.2541467,25.014349
145,60.2549717,25.0142419
146,60.2545021,25.0151319
147,60.253472,25.0101133
148,60.2527625,25.0104436
149,60.2534189,25.0112723
150,60.2557618,25.0113112
151,60.2531114,25.0087014
152,60.2556113,25.0018799
153,60.2569517,25.0167841
154,60.2573214,25.0174334
155,60.2569246,25.0175489
156,60.2577474,25.0163182
157,60.2577562,25.0169826
158,60.2577155,25.0186623
159,60.2579719,25.0186583
160,60.2582005,25.0187386
161,60.2598632,25.0205281
162,60.2587788,25.0197518
163,60.2587264,25.0203706
164,60.2587882,25.0184969
165,60.2590652,25.0187442
166,60.2586702,25.0211254
167,60.2595977,25.0221216
168,60.2527722,25.0083553
169,60.2530084,25.0208943
170,60.2526797,25.0182544
171,60.2525458,25.0184795
172,60.2524267,25.0187703
173,60.2522541,25.019407
174,60.2526028,25.0196202
175,60.2527925,25.0197534
176,60.2528657,25.0192725
177,60.2512661,25.0188157
178,60.2512394,25.0182636
179,60.2527164,25.0255887
180,60.2525953,25.026584
181,60.2523354,25.0249542
182,60.2520405,25.0248223
183,60.2522426,25.0264276
184,60.251891,25.0261848
185,60.220321,25.0516807
186,60.2481923,25.0224714
187,60.2486631,25.0209517
188,60.2484743,25.0206032
189,60.2486212,25.0205194
190,60.2487617,25.0204234
191,60.2713428,25.0034998
192,60.2118655,24.9472732
193,60.2575398,25.0156894
194,60.2580014,25.0138807
195,60.2657432,25.01344
196,60.257384,25.0286855
197,60.2572021,25.0295333
198,60.2570745,25.0289491
199,60.2550811,25.0277632
200,60.2421784,25.0273843
201,60.2465257,25.0083183
202,60.2490109,25.0146973
203,60.2491128,25.0153051
204,60.247974,25.0158396
205,60.2487328,25.0130658
206,60.2485929,25.0126506
207,60.2475424,25.014296
208,60.2483929,25.0146641
209,60.248313,25.0143437
210,60.2480082,25.0132641
211,60.2482343,25.0137023
212,60.2486552,25.013882
213,60.2489418,25.0142172
214,60.2485758,25.0133962
215,60.2482141,25.0148922
216,60.2484702,25.0150402
217,60.2486241,25.0148036
218,60.2486768,25.0151108
219,60.2481168,25.016899
220,60.2483927,25.0162591
221,60.2458056,25.0383837
222,60.2460182,25.0356337
223,60.250197,25.0212874
224,60.2494551,25.0211747
225,60.2497932,25.0208867
226,60.2499665,25.0207413
227,60.2494631,25.0195408
228,60.2493616,25.0206702
229,60.2503452,25.024032
230,60.2502969,25.0226679
231,60.2502523,25.0230665
232,60.2499275,25.0224479
233,60.2499065,25.0220614
234,60.2516236,25.0223122
235,60.2504472,25.0220852
236,60.2502351,25.0246713
237,60.2501246,25.0253115
238,60.2491514,25.0249634
239,60.2495472,25.0253898
240,60.2492076,25.0253586
241,60.2498803,25.0246898
242,60.2525342,25.0216626
243,60.2522092,25.0216597
244,60.2503944,25.019742
245,60.2501583,25.0195212
246,60.248976,25.010245
247,60.2482043,25.0145371
248,60.2433815,25.031192
249,60.2459947,25.0354072
250,60.249416,25.0252715
251,60.250945,25.0139379
252,60.251749,25.0178619
253,60.2501384,25.0210005
254,60.2503644,25.0217543
255,60.2570646,25.0284819
256,60.2584633,25.023648
257,60.2532458,25.0253331
258,60.2549295,25.0259349
259,60.2565038,25.0216242
260,60.2524503,25.0205948
261,60.2557153,25.0215531
262,60.2528141,25.0188245
263,60.2515769,25.0154388
264,60.2519092,25.0163005
265,60.2320694,25.0471704
266,60.2290074,24.8681794
267,60.2543427,25.0186261
268,60.2461656,25.0081984
269,60.2449623,25.0107968
270,60.2497104,24.8978139
271,60.2588202,24.9973692
272,60.2563433,25.015553
273,60.2247403,24.9970119
274,60.2498872,25.0127309
275,60.246136,24.9652476
276,60.2548919,25.0078311
277,60.2569776,25.0090972
278,60.2591379,25.0160747
279,60.2564036,25.0093497
280,60.2555603,25.0088637
281,60.2558712,25.010165
282,60.2580656,25.012032
283,60.2602641,25.0177685
284,60.2595881,25.0152557
285,60.258177,25.0123564
286,60.2591369,25.0167406
287,60.2605048,25.012306
288,60.2613886,25.0130803
289,60.2595475,25.016995
290,60.2571045,25.0028311
291,60.2592329,25.0133463
292,60.2588795,25.0150059
293,60.2587738,25.0144431
294,60.2584313,25.014556
295,60.2596188,25.0136678
296,60.2634904,25.013501
297,60.2569362,25.0093102
298,60.2558167,25.0078841
299,60.2584956,25.0158679
300,60.258295,25.0119
301,60.256987,25.0097606
302,60.2597231,25.0176256
303,60.2588901,25.0168616
304,60.2558604,25.0092142
305,60.2569825,25.0068266
306,60.2603127,25.0174825
307,60.2571411,25.0065146
308,60.2599324,25.0138238
309,60.2605666,25.0152759
310,60.2569872,25.0121265
311,60.2610963,25.01429
312,60.262145,25.0183215
313,60.2570015,25.0095346
314,60.2567436,25.0051371
315,60.2583985,25.0117963
316,60.2595497,25.0161074
317,60.2585182,25.0116865
318,60.2570015,25.0085954
319,60.2581739,25.0103228
320,60.2570635,25.0125342
321,60.2611277,25.0142026
322,60.2565264,25.0075677
323,60.2609164,25.0152063
324,60.2603055,25.0171506
325,60.2613578,25.0146591
326,60.2557065,25.0081544
327,60.2559026,25.0090007
328,60.2563307,25.0090913
329,60.2551653,25.0079181
330,60.2554027,25.0075511
331,60.2588767,25.017423
332,60.2555833,25.0077676
333,60.2597884,25.0151207
334,60.2581668,25.0162214
335,60.2566173,25.0057091
336,60.2573034,25.0042788
337,60.2600326,25.015446
338,60.2547035,24.9228114
339,60.2683937,24.9948355
340,60.2576806,25.0194585
341,60.2591154,25.0215071
342,60.2460577,24.9998677
343,60.2500808,25.010753
344,60.2516203,25.011021
345,60.2468757,25.0093203
346,60.2509424,25.0191662
347,60.2510969,25.0193229
348,60.2512856,25.0192076
349,60.2519676,25.0188375
350,60.2518818,25.0185376
351,60.2520882,25.0190753
352,60.2518444,25.0182132
353,60.2510498,25.0187419
354,60.2518459,25.0215373
355,60.2507633,25.0203519
356,60.2508117,25.0199154
357,60.2517785,25.0203197
358,60.251008,25.0207727
359,60.2510593,25.0214719
360,60.2569742,24.8758404
361,60.1809027,24.9517474
362,60.2208357,24.8964901
363,60.2154158,25.1999485
364,60.2579403,25.0535001
365,60.2422857,24.9151632
366,60.2516162,25.0241554
367,60.2339817,24.9669778
368,60.2801638,25.0051778
369,60.2179624,24.8942605
370,60.2613882,25.0229919
371,60.259271,24.9919574
372,60.2514592,25.0114945
373,60.2400487,24.8498982
374,60.2466218,25.0149071
375,60.2550312,25.0103807
376,60.2554364,25.0124501
377,60.2562118,25.0114997
378,60.256293,25.0122032
379,60.2564487,25.0122072
380,60.2561072,25.0117041
381,60.2564425,25.0117044
382,60.2565167,25.0127542
383,60.2561934,25.0128623
384,60.2560701,25.0131407
385,60.2563918,25.0133554
386,60.1523734,24.8801412
387,60.2647185,24.9883691
388,60.2482006,25.0219903
389,60.2550994,25.0198268
390,60.253628,25.0227857
